id,Trip Length in Seconds,Start Time,Stop Time,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender
1907,1261.0,3:11:35 PM,3:32:36 PM,54.0,Tremont St at West St,42.35,-71.06,54.0,Tremont St at West St,42.35,-71.06,3989.0,Customer,1969.0,Not Specified
1908,1266.0,3:11:42 PM,3:32:48 PM,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,415.0,Stuart St at Berkeley St,42.35,-71.07,3611.0,Subscriber,1994.0,Male
1909,8132.0,3:11:50 PM,5:27:23 PM,169.0,Edwards Playground - Main St at Eden St,42.38,-71.07,355.0,Bennington St at Constitution Beach,42.39,-71.01,5425.0,Customer,1969.0,Not Specified
1910,289.0,3:11:53 PM,3:16:42 PM,6.0,Cambridge St at Joy St,42.36,-71.07,374.0,Tremont St at Hamilton Pl,42.36,-71.06,6030.0,Subscriber,1985.0,Female
1911,2737.0,3:11:53 PM,3:57:31 PM,9.0,Commonwealth Ave at Agganis Way,42.35,-71.12,9.0,Commonwealth Ave at Agganis Way,42.35,-71.12,4508.0,Customer,1969.0,Not Specified
1912,1281.0,3:12:01 PM,3:33:22 PM,163.0,The Lawn on D,42.34,-71.04,58.0,Mugar Way at Beacon St,42.36,-71.07,3555.0,Customer,1987.0,Male
1913,1229.0,3:12:04 PM,3:32:33 PM,54.0,Tremont St at West St,42.35,-71.06,54.0,Tremont St at West St,42.35,-71.06,4254.0,Customer,1969.0,Not Specified
1914,1076.0,3:12:05 PM,3:30:01 PM,58.0,Mugar Way at Beacon St,42.36,-71.07,75.0,Lafayette Square at Mass Ave / Main St / Columbia St,42.36,-71.1,3268.0,Subscriber,1959.0,Male
1915,741.0,3:12:10 PM,3:24:31 PM,151.0,Surface Rd at India St,42.36,-71.05,190.0,Nashua Street at Red Auerbach Way,42.37,-71.06,2155.0,Customer,1989.0,Male
1916,770.0,3:12:14 PM,3:25:04 PM,151.0,Surface Rd at India St,42.36,-71.05,190.0,Nashua Street at Red Auerbach Way,42.37,-71.06,3365.0,Customer,1990.0,Female
1917,302.0,3:12:20 PM,3:17:23 PM,139.0,Dana Park,42.36,-71.11,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,3111.0,Subscriber,1996.0,Male
1918,3360.0,3:12:22 PM,4:08:23 PM,31.0,Seaport Hotel - Congress St at Seaport Ln,42.35,-71.04,31.0,Seaport Hotel - Congress St at Seaport Ln,42.35,-71.04,3840.0,Customer,1993.0,Male
1919,932.0,3:12:25 PM,3:27:57 PM,177.0,University Park,42.36,-71.1,413.0,Kennedy-Longfellow School 158 Spring St,42.37,-71.09,3419.0,Customer,1996.0,Male
1920,1135.0,3:12:31 PM,3:31:27 PM,330.0,30 Dane St,42.38,-71.1,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,5119.0,Subscriber,1994.0,Male
1921,382.0,3:12:35 PM,3:18:57 PM,21.0,Prudential Center - 101 Huntington Ave,42.35,-71.08,364.0,Tremont St at Northampton St,42.34,-71.08,5968.0,Customer,1998.0,Male
1922,767.0,3:12:52 PM,3:25:39 PM,94.0,Main St at Austin St,42.38,-71.06,437.0,Berkshire Street at Cambridge Street,42.37,-71.09,3990.0,Subscriber,1976.0,Male
1923,706.0,3:12:56 PM,3:24:43 PM,117.0,Binney St / Sixth St,42.37,-71.09,98.0,Warren St at Chelsea St,42.37,-71.06,5095.0,Customer,1969.0,Not Specified
1924,1955.0,3:12:59 PM,3:45:35 PM,144.0,Rogers St & Land Blvd,42.37,-71.08,328.0,Grove St at Community Path,42.4,-71.12,6145.0,Customer,1969.0,Not Specified
1925,1180.0,3:13:04 PM,3:32:44 PM,84.0,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.37,-71.08,57.0,Massachusetts Ave at Columbus Ave,42.34,-71.08,2616.0,Subscriber,1989.0,Male
1926,1160.0,3:13:11 PM,3:32:31 PM,189.0,Kendall T,42.36,-71.08,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,2978.0,Subscriber,1992.0,Male
1927,1160.0,3:13:12 PM,3:32:33 PM,189.0,Kendall T,42.36,-71.08,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,6130.0,Subscriber,1994.0,Female
1928,1177.0,3:13:12 PM,3:32:50 PM,95.0,Cambridge St - at Columbia St / Webster Ave,42.37,-71.09,36.0,Copley Square - Dartmouth St at Boylston St,42.35,-71.08,5601.0,Subscriber,1993.0,Male
1929,2644.0,3:13:12 PM,3:57:17 PM,9.0,Commonwealth Ave at Agganis Way,42.35,-71.12,9.0,Commonwealth Ave at Agganis Way,42.35,-71.12,5403.0,Customer,1969.0,Not Specified
1930,454.0,3:13:23 PM,3:20:57 PM,4.0,Tremont St at E Berkeley St,42.35,-71.07,415.0,Stuart St at Berkeley St,42.35,-71.07,6107.0,Subscriber,1966.0,Female
1931,362.0,3:13:41 PM,3:19:44 PM,90.0,Lechmere Station at Cambridge St / First St,42.37,-71.08,189.0,Kendall T,42.36,-71.08,3271.0,Subscriber,1987.0,Male
1932,1123.0,3:13:45 PM,3:32:28 PM,21.0,Prudential Center - 101 Huntington Ave,42.35,-71.08,9.0,Commonwealth Ave at Agganis Way,42.35,-71.12,2269.0,Subscriber,1998.0,Female
1933,447.0,3:13:46 PM,3:21:13 PM,171.0,Bunker Hill Community College,42.37,-71.07,413.0,Kennedy-Longfellow School 158 Spring St,42.37,-71.09,2708.0,Subscriber,1992.0,Male
1934,1164.0,3:13:50 PM,3:33:15 PM,380.0,Mass Ave at Albany St,42.36,-71.1,99.0,Wilson Square,42.39,-71.11,2038.0,Customer,1987.0,Male
1935,1192.0,3:14:23 PM,3:34:16 PM,30.0,Brigham Circle - Francis St at Huntington Ave,42.33,-71.1,117.0,Binney St / Sixth St,42.37,-71.09,5142.0,Subscriber,1994.0,Male
1936,275.0,3:14:41 PM,3:19:17 PM,47.0,Cross St at Hanover St,42.36,-71.06,43.0,Rowes Wharf at Atlantic Ave,42.36,-71.05,3741.0,Subscriber,1993.0,Male
1937,1045.0,3:14:41 PM,3:32:06 PM,334.0,Mass Ave at Hadley/Walden,42.39,-71.12,377.0,Perry Park,42.38,-71.1,3493.0,Subscriber,1988.0,Female
1938,800.0,3:14:42 PM,3:28:03 PM,177.0,University Park,42.36,-71.1,413.0,Kennedy-Longfellow School 158 Spring St,42.37,-71.09,3203.0,Customer,1969.0,Not Specified
1939,640.0,3:14:42 PM,3:25:23 PM,328.0,Grove St at Community Path,42.4,-71.12,137.0,Magoun Square at Trum Field,42.4,-71.11,2088.0,Customer,1969.0,Not Specified
1940,647.0,3:14:51 PM,3:25:38 PM,328.0,Grove St at Community Path,42.4,-71.12,137.0,Magoun Square at Trum Field,42.4,-71.11,5693.0,Customer,1969.0,Not Specified
1941,1319.0,3:14:52 PM,3:36:51 PM,374.0,Tremont St at Hamilton Pl,42.36,-71.06,372.0,Boylston St at Exeter St,42.35,-71.08,2437.0,Customer,2000.0,Male
1942,1329.0,3:14:54 PM,3:37:03 PM,374.0,Tremont St at Hamilton Pl,42.36,-71.06,372.0,Boylston St at Exeter St,42.35,-71.08,3276.0,Customer,2000.0,Male
1943,1315.0,3:15:00 PM,3:36:55 PM,374.0,Tremont St at Hamilton Pl,42.36,-71.06,372.0,Boylston St at Exeter St,42.35,-71.08,2667.0,Customer,2000.0,Male
1944,8767.0,3:15:04 PM,5:41:12 PM,149.0,175 N Harvard St,42.36,-71.13,149.0,175 N Harvard St,42.36,-71.13,4101.0,Customer,1969.0,Not Specified
1945,613.0,3:15:25 PM,3:25:39 PM,99.0,Wilson Square,42.39,-71.11,221.0,Verizon Innovation Hub 10 Ware Street,42.37,-71.11,2564.0,Subscriber,1995.0,Female
1946,1338.0,3:15:31 PM,3:37:49 PM,175.0,Brighton Center - Washington St at Cambridge St,42.35,-71.15,221.0,Verizon Innovation Hub 10 Ware Street,42.37,-71.11,5678.0,Subscriber,1982.0,Male
1947,8762.0,3:15:32 PM,5:41:34 PM,149.0,175 N Harvard St,42.36,-71.13,149.0,175 N Harvard St,42.36,-71.13,3506.0,Customer,1969.0,Not Specified
1948,1074.0,3:16:00 PM,3:33:54 PM,146.0,Murphy Skating Rink - 1880 Day Blvd,42.34,-71.02,31.0,Seaport Hotel - Congress St at Seaport Ln,42.35,-71.04,2995.0,Customer,1969.0,Not Specified
1949,1136.0,3:16:16 PM,3:35:13 PM,75.0,Lafayette Square at Mass Ave / Main St / Columbia St,42.36,-71.1,16.0,Back Bay T Stop - Dartmouth St at Stuart St,42.35,-71.08,4047.0,Subscriber,1975.0,Female
1950,1893.0,3:16:35 PM,3:48:09 PM,342.0,Boylston St at Jersey St,42.34,-71.1,194.0,Broadway St at Mt Pleasant St,42.39,-71.08,3728.0,Subscriber,1996.0,Female
1951,907.0,3:16:42 PM,3:31:50 PM,58.0,Mugar Way at Beacon St,42.36,-71.07,342.0,Boylston St at Jersey St,42.34,-71.1,6015.0,Customer,1969.0,Not Specified
1952,2757.0,3:16:55 PM,4:02:53 PM,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,58.0,Mugar Way at Beacon St,42.36,-71.07,3697.0,Subscriber,1994.0,Female
1953,398.0,3:17:02 PM,3:23:41 PM,404.0,Mass Ave T Station,42.34,-71.08,21.0,Prudential Center - 101 Huntington Ave,42.35,-71.08,3413.0,Subscriber,1998.0,Male
1954,1189.0,3:17:09 PM,3:36:59 PM,374.0,Tremont St at Hamilton Pl,42.36,-71.06,372.0,Boylston St at Exeter St,42.35,-71.08,6030.0,Customer,1999.0,Female
1955,663.0,3:17:10 PM,3:28:14 PM,104.0,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.38,-71.13,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,5884.0,Customer,2000.0,Male
1956,697.0,3:17:22 PM,3:29:00 PM,108.0,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.38,-71.12,71.0,Conway Park - Somerville Avenue,42.38,-71.11,3644.0,Subscriber,1978.0,Male
1957,297.0,3:17:40 PM,3:22:38 PM,221.0,Verizon Innovation Hub 10 Ware Street,42.37,-71.11,104.0,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.38,-71.13,2216.0,Subscriber,1992.0,Male
1958,467.0,3:17:40 PM,3:25:27 PM,4.0,Tremont St at E Berkeley St,42.35,-71.07,36.0,Copley Square - Dartmouth St at Boylston St,42.35,-71.08,3966.0,Subscriber,1984.0,Male
1959,1224.0,3:17:49 PM,3:38:13 PM,98.0,Warren St at Chelsea St,42.37,-71.06,7.0,Fan Pier,42.35,-71.04,5084.0,Subscriber,1964.0,Male
1960,2702.0,3:17:49 PM,4:02:52 PM,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,58.0,Mugar Way at Beacon St,42.36,-71.07,2637.0,Customer,1969.0,Not Specified
1961,920.0,3:17:55 PM,3:33:15 PM,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,25.0,South End Library - Tremont St at W Newton St,42.34,-71.08,5938.0,Subscriber,1963.0,Not Specified
1962,170.0,3:17:55 PM,3:20:45 PM,380.0,Mass Ave at Albany St,42.36,-71.1,107.0,Ames St at Main St,42.36,-71.09,2058.0,Subscriber,1993.0,Male
1963,1323.0,3:17:55 PM,3:39:59 PM,369.0,Boston Public Market,42.36,-71.06,42.0,Boylston St at Arlington St,42.35,-71.07,5766.0,Subscriber,1990.0,Female
1964,2725.0,3:17:59 PM,4:03:25 PM,12.0,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.34,-71.09,224.0,Fresh Pond Reservation,42.38,-71.14,2907.0,Customer,2000.0,Female
1965,512.0,3:18:05 PM,3:26:38 PM,11.0,Longwood Ave at Binney St,42.34,-71.11,193.0,Brookline Town Hall,42.33,-71.12,4474.0,Subscriber,1989.0,Male
1966,1050.0,3:18:12 PM,3:35:42 PM,39.0,Washington St at Rutland St,42.34,-71.07,19.0,Park Dr at Buswell St,42.35,-71.11,5549.0,Customer,1995.0,Male
1967,2709.0,3:18:19 PM,4:03:28 PM,12.0,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd,42.34,-71.09,224.0,Fresh Pond Reservation,42.38,-71.14,5876.0,Customer,1999.0,Female
1968,352.0,3:18:27 PM,3:24:20 PM,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,117.0,Binney St / Sixth St,42.37,-71.09,2824.0,Subscriber,1997.0,Male
1969,1277.0,3:18:43 PM,3:40:01 PM,369.0,Boston Public Market,42.36,-71.06,42.0,Boylston St at Arlington St,42.35,-71.07,6136.0,Subscriber,2001.0,Female
1970,415.0,3:18:47 PM,3:25:43 PM,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,377.0,Perry Park,42.38,-71.1,2527.0,Subscriber,1999.0,Male
1971,1183.0,3:18:54 PM,3:38:38 PM,19.0,Park Dr at Buswell St,42.35,-71.11,176.0,Lesley University,42.39,-71.12,5763.0,Customer,1969.0,Not Specified
1972,1035.0,3:19:06 PM,3:36:21 PM,19.0,Park Dr at Buswell St,42.35,-71.11,58.0,Mugar Way at Beacon St,42.36,-71.07,3708.0,Subscriber,1990.0,Male
1973,3404.0,3:19:26 PM,4:16:11 PM,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,190.0,Nashua Street at Red Auerbach Way,42.37,-71.06,4420.0,Customer,1979.0,Female
1974,242.0,3:19:34 PM,3:23:37 PM,115.0,Porter Square Station,42.39,-71.12,71.0,Conway Park - Somerville Avenue,42.38,-71.11,2308.0,Subscriber,1985.0,Male
1975,3437.0,3:19:52 PM,4:17:09 PM,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,109.0,West End Park,42.37,-71.06,2301.0,Customer,1975.0,Male
1976,1449.0,3:20:17 PM,3:44:26 PM,41.0,Packard's Corner - Commonwealth Ave at Brighton Ave,42.35,-71.12,22.0,South Station - 700 Atlantic Ave,42.35,-71.06,3065.0,Subscriber,1982.0,Male
1977,569.0,3:20:19 PM,3:29:48 PM,377.0,Perry Park,42.38,-71.1,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,6077.0,Subscriber,1993.0,Male
1978,1352.0,3:20:36 PM,3:43:08 PM,25.0,South End Library - Tremont St at W Newton St,42.34,-71.08,109.0,West End Park,42.37,-71.06,4758.0,Subscriber,1999.0,Male
1979,525.0,3:20:46 PM,3:29:32 PM,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,189.0,Kendall T,42.36,-71.08,5511.0,Subscriber,1986.0,Male
1980,422.0,3:20:49 PM,3:27:51 PM,80.0,MIT Stata Center at Vassar St / Main St,42.36,-71.09,179.0,MIT Vassar St,42.36,-71.1,3712.0,Subscriber,1992.0,Male
1981,435.0,3:20:57 PM,3:28:13 PM,84.0,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.37,-71.08,80.0,MIT Stata Center at Vassar St / Main St,42.36,-71.09,3569.0,Subscriber,1999.0,Female
1982,1172.0,3:21:03 PM,3:40:35 PM,364.0,Tremont St at Northampton St,42.34,-71.08,87.0,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.37,-71.11,5147.0,Subscriber,1984.0,Male
1983,1105.0,3:21:36 PM,3:40:01 PM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,6076.0,Subscriber,1987.0,Male
1984,1027.0,3:21:43 PM,3:38:51 PM,78.0,Union Square - Somerville,42.38,-71.09,182.0,Museum of Science,42.37,-71.07,6035.0,Customer,1993.0,Female
1985,1006.0,3:21:50 PM,3:38:36 PM,78.0,Union Square - Somerville,42.38,-71.09,182.0,Museum of Science,42.37,-71.07,6152.0,Customer,1993.0,Male
1986,401.0,3:21:55 PM,3:28:37 PM,361.0,Deerfield St at Commonwealth Ave,42.35,-71.1,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,5124.0,Subscriber,2000.0,Male
1987,299.0,3:21:58 PM,3:26:58 PM,104.0,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.38,-71.13,73.0,Harvard Square at Brattle St / Eliot St,42.37,-71.12,3028.0,Subscriber,1962.0,Female
1988,394.0,3:22:04 PM,3:28:39 PM,327.0,Main St at Thompson Sq,42.37,-71.06,182.0,Museum of Science,42.37,-71.07,3408.0,Subscriber,1957.0,Male
1989,1078.0,3:22:10 PM,3:40:08 PM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,5762.0,Subscriber,1987.0,Female
1990,1111.0,3:22:15 PM,3:40:46 PM,179.0,MIT Vassar St,42.36,-71.1,54.0,Tremont St at West St,42.35,-71.06,5217.0,Subscriber,1994.0,Male
1991,979.0,3:22:15 PM,3:38:35 PM,78.0,Union Square - Somerville,42.38,-71.09,182.0,Museum of Science,42.37,-71.07,5104.0,Customer,1993.0,Male
1992,984.0,3:22:18 PM,3:38:42 PM,78.0,Union Square - Somerville,42.38,-71.09,182.0,Museum of Science,42.37,-71.07,5818.0,Customer,1993.0,Male
1993,1445.0,3:22:23 PM,3:46:28 PM,36.0,Copley Square - Dartmouth St at Boylston St,42.35,-71.08,121.0,W Broadway at Dorchester St,42.34,-71.05,2263.0,Customer,1995.0,Male
1994,1435.0,3:22:26 PM,3:46:21 PM,36.0,Copley Square - Dartmouth St at Boylston St,42.35,-71.08,121.0,W Broadway at Dorchester St,42.34,-71.05,4428.0,Customer,1995.0,Male
1995,1435.0,3:22:26 PM,3:46:21 PM,36.0,Copley Square - Dartmouth St at Boylston St,42.35,-71.08,121.0,W Broadway at Dorchester St,42.34,-71.05,2501.0,Customer,1995.0,Male
1996,670.0,3:22:30 PM,3:33:41 PM,96.0,Cambridge Main Library at Broadway / Trowbridge St,42.37,-71.11,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,2252.0,Subscriber,1990.0,Male
1997,363.0,3:22:31 PM,3:28:34 PM,327.0,Main St at Thompson Sq,42.37,-71.06,182.0,Museum of Science,42.37,-71.07,6100.0,Subscriber,1957.0,Female
1998,625.0,3:22:34 PM,3:33:00 PM,226.0,Commonwealth Ave At Babcock St,42.35,-71.12,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,5249.0,Subscriber,2000.0,Male
1999,2787.0,3:22:35 PM,4:09:02 PM,109.0,West End Park,42.37,-71.06,6.0,Cambridge St at Joy St,42.36,-71.07,3694.0,Customer,1997.0,Male
2000,1814.0,3:22:37 PM,3:52:52 PM,212.0,Maverick Square - Lewis Mall,42.37,-71.04,355.0,Bennington St at Constitution Beach,42.39,-71.01,3791.0,Subscriber,1948.0,Male
2001,1871.0,3:22:44 PM,3:53:55 PM,386.0,Sennott Park  Broadway at Norfolk Street,42.37,-71.1,80.0,MIT Stata Center at Vassar St / Main St,42.36,-71.09,5869.0,Subscriber,1986.0,Male
2002,3221.0,3:22:55 PM,4:16:36 PM,59.0,Chinatown Gate Plaza,42.35,-71.06,374.0,Tremont St at Hamilton Pl,42.36,-71.06,5942.0,Customer,1969.0,Not Specified
2003,1298.0,3:22:56 PM,3:44:35 PM,146.0,Murphy Skating Rink - 1880 Day Blvd,42.34,-71.02,49.0,Stuart St at Charles St,42.35,-71.07,2804.0,Subscriber,1979.0,Male
2004,932.0,3:23:08 PM,3:38:40 PM,190.0,Nashua Street at Red Auerbach Way,42.37,-71.06,426.0,Surface Rd at Summer St,42.35,-71.06,5950.0,Subscriber,1989.0,Female
2005,2106.0,3:23:12 PM,3:58:18 PM,81.0,Chinatown T Stop,42.35,-71.06,81.0,Chinatown T Stop,42.35,-71.06,4561.0,Customer,1969.0,Not Specified
2006,382.0,3:23:15 PM,3:29:38 PM,22.0,South Station - 700 Atlantic Ave,42.35,-71.06,161.0,W Broadway at D St,42.34,-71.05,3124.0,Subscriber,1980.0,Male
2007,2745.0,3:23:16 PM,4:09:01 PM,109.0,West End Park,42.37,-71.06,6.0,Cambridge St at Joy St,42.36,-71.07,2531.0,Customer,1996.0,Male
2008,1168.0,3:23:31 PM,3:42:59 PM,24.0,Seaport Square - Seaport Blvd at Northern Ave,42.35,-71.04,24.0,Seaport Square - Seaport Blvd at Northern Ave,42.35,-71.04,2485.0,Customer,1969.0,Not Specified
2009,4637.0,3:23:33 PM,4:40:50 PM,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,344.0,Commonwealth Ave at Chiswick Rd,42.34,-71.15,5820.0,Customer,1969.0,Not Specified
2010,1179.0,3:23:36 PM,3:43:16 PM,273.0,Forest Hills,42.3,-71.11,404.0,Mass Ave T Station,42.34,-71.08,2934.0,Customer,1992.0,Male
2011,2058.0,3:23:41 PM,3:58:00 PM,81.0,Chinatown T Stop,42.35,-71.06,81.0,Chinatown T Stop,42.35,-71.06,5783.0,Customer,1969.0,Not Specified
2012,1150.0,3:23:45 PM,3:42:56 PM,24.0,Seaport Square - Seaport Blvd at Northern Ave,42.35,-71.04,24.0,Seaport Square - Seaport Blvd at Northern Ave,42.35,-71.04,3519.0,Customer,1969.0,Not Specified
2013,2438.0,3:23:46 PM,4:04:25 PM,93.0,JFK/UMass T Stop,42.32,-71.05,93.0,JFK/UMass T Stop,42.32,-71.05,2842.0,Customer,1992.0,Male
2014,1197.0,3:23:51 PM,3:43:48 PM,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,16.0,Back Bay T Stop - Dartmouth St at Stuart St,42.35,-71.08,2121.0,Subscriber,1992.0,Female
2015,4605.0,3:23:56 PM,4:40:41 PM,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,344.0,Commonwealth Ave at Chiswick Rd,42.34,-71.15,5914.0,Customer,1969.0,Not Specified
2016,1309.0,3:24:00 PM,3:45:50 PM,118.0,Linear Park - Mass. Ave. at Cameron Ave.,42.4,-71.13,380.0,Mass Ave at Albany St,42.36,-71.1,3975.0,Subscriber,1994.0,Male
2017,1311.0,3:24:02 PM,3:45:54 PM,182.0,Museum of Science,42.37,-71.07,27.0,Roxbury Crossing T Stop - Columbus Ave at Tremont St,42.33,-71.1,2200.0,Subscriber,1981.0,Male
2018,985.0,3:24:15 PM,3:40:40 PM,177.0,University Park,42.36,-71.1,329.0,Washington St at Myrtle St,42.38,-71.09,5734.0,Subscriber,1993.0,Male
2019,2466.0,3:24:27 PM,4:05:34 PM,399.0,Shawmut Ave at Oak St W,42.35,-71.07,399.0,Shawmut Ave at Oak St W,42.35,-71.07,3689.0,Customer,1969.0,Not Specified
2020,6282.0,3:24:30 PM,5:09:13 PM,78.0,Union Square - Somerville,42.38,-71.09,182.0,Museum of Science,42.37,-71.07,2787.0,Customer,1969.0,Not Specified
2021,2135.0,3:24:35 PM,4:00:10 PM,100.0,Davis Square,42.4,-71.12,361.0,Deerfield St at Commonwealth Ave,42.35,-71.1,5782.0,Customer,1995.0,Female
2022,563.0,3:24:57 PM,3:34:20 PM,141.0,Kendall Street,42.36,-71.08,95.0,Cambridge St - at Columbia St / Webster Ave,42.37,-71.09,6026.0,Customer,1996.0,Female
2023,474.0,3:25:08 PM,3:33:02 PM,143.0,EF - North Point Park,42.37,-71.07,60.0,Charles Circle - Charles St at Cambridge St,42.36,-71.07,3605.0,Subscriber,1988.0,Male
2024,301.0,3:25:18 PM,3:30:19 PM,46.0,Christian Science Plaza - Massachusetts Ave at Westland Ave,42.34,-71.09,342.0,Boylston St at Jersey St,42.34,-71.1,5609.0,Subscriber,1988.0,Female
2025,520.0,3:25:34 PM,3:34:14 PM,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,33.0,Kenmore Square,42.35,-71.1,2922.0,Subscriber,1999.0,Female
2026,2019.0,3:25:48 PM,3:59:27 PM,335.0,Harvard St at Greene-Rose Heritage Park,42.37,-71.1,335.0,Harvard St at Greene-Rose Heritage Park,42.37,-71.1,4772.0,Subscriber,1977.0,Male
2027,420.0,3:25:58 PM,3:32:59 PM,177.0,University Park,42.36,-71.1,177.0,University Park,42.36,-71.1,5132.0,Subscriber,1995.0,Female
2028,362.0,3:26:08 PM,3:32:10 PM,33.0,Kenmore Square,42.35,-71.1,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,5719.0,Subscriber,2000.0,Female
2029,507.0,3:26:53 PM,3:35:21 PM,76.0,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.37,-71.11,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,4124.0,Subscriber,1992.0,Male
2030,1421.0,3:27:22 PM,3:51:03 PM,131.0,Jackson Square T Stop,42.32,-71.1,9.0,Commonwealth Ave at Agganis Way,42.35,-71.12,5484.0,Subscriber,1976.0,Male
2031,930.0,3:27:23 PM,3:42:54 PM,143.0,EF - North Point Park,42.37,-71.07,78.0,Union Square - Somerville,42.38,-71.09,3683.0,Subscriber,1995.0,Female
2032,1448.0,3:27:28 PM,3:51:37 PM,84.0,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.37,-71.08,330.0,30 Dane St,42.38,-71.1,5468.0,Subscriber,1992.0,Male
2033,386.0,3:27:30 PM,3:33:56 PM,116.0,359 Broadway - Broadway at Fayette Street,42.37,-71.1,330.0,30 Dane St,42.38,-71.1,5846.0,Subscriber,1978.0,Male
2034,1034.0,3:27:36 PM,3:44:50 PM,273.0,Forest Hills,42.3,-71.11,364.0,Tremont St at Northampton St,42.34,-71.08,5883.0,Subscriber,1999.0,Male
2035,909.0,3:27:37 PM,3:42:46 PM,105.0,Lower Cambridgeport at Magazine St / Riverside Rd,42.36,-71.11,361.0,Deerfield St at Commonwealth Ave,42.35,-71.1,3732.0,Subscriber,1993.0,Female
2036,2193.0,3:28:05 PM,4:04:38 PM,74.0,Harvard Square at Mass Ave/ Dunster,42.37,-71.12,21.0,Prudential Center - 101 Huntington Ave,42.35,-71.08,5488.0,Customer,1969.0,Not Specified
2037,864.0,3:28:11 PM,3:42:36 PM,68.0,Central Square at Mass Ave / Essex St,42.37,-71.1,104.0,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.38,-71.13,2489.0,Subscriber,1982.0,Female
2038,3032.0,3:28:21 PM,4:18:54 PM,185.0,Third at Binney,42.37,-71.08,98.0,Warren St at Chelsea St,42.37,-71.06,5670.0,Customer,1992.0,Female
2039,3029.0,3:28:24 PM,4:18:53 PM,185.0,Third at Binney,42.37,-71.08,98.0,Warren St at Chelsea St,42.37,-71.06,6005.0,Subscriber,1988.0,Male
2040,834.0,3:28:36 PM,3:42:30 PM,143.0,EF - North Point Park,42.37,-71.07,78.0,Union Square - Somerville,42.38,-71.09,4159.0,Subscriber,1995.0,Female
2041,64.0,3:28:51 PM,3:29:56 PM,135.0,ID Building East,42.34,-71.03,136.0,ID Building West,42.34,-71.03,2451.0,Subscriber,1992.0,Female
2042,1288.0,3:28:51 PM,3:50:20 PM,135.0,ID Building East,42.34,-71.03,379.0,Tremont St at W. Dedham St,42.34,-71.07,2544.0,Customer,1988.0,Male
2043,5094.0,3:28:59 PM,4:53:53 PM,344.0,Commonwealth Ave at Chiswick Rd,42.34,-71.15,440.0,Boston Landing,42.36,-71.14,3841.0,Customer,1969.0,Not Specified
2044,457.0,3:29:05 PM,3:36:43 PM,413.0,Kennedy-Longfellow School 158 Spring St,42.37,-71.09,67.0,MIT at Mass Ave / Amherst St,42.36,-71.09,4212.0,Subscriber,1988.0,Male
2045,1486.0,3:29:08 PM,3:53:54 PM,415.0,Stuart St at Berkeley St,42.35,-71.07,119.0,South Boston Library - 646 E Broadway,42.34,-71.04,3692.0,Customer,1969.0,Not Specified
