id,City,Year,Sport,Discipline,Symbol,Event,Athlete First Name,Athlete Last Name,Gender,Country Code,Country,Medal
2790,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 500m (kayak four), Natasa,Janic,Women,HUN,Hungary,Silver
2791,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 500m (kayak four), Chantal,Meek,Women,AUS,Australia,Bronze
2792,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 500m (kayak four), Hannah,Davis,Women,AUS,Australia,Bronze
2793,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,C-2 500m (canoe double), Alexander,Kostoglod,Men,RUS,Russia,Silver
2794,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-2 1000m (kayak double), Martin,Hollstein,Men,GER,Germany,Gold
2795,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-2 500m (kayak double), Anne-Laure,Viard,Women,FRA,France,Bronze
2796,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 500m (kayak four), Katalin,Kovacs,Women,HUN,Hungary,Silver
2797,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-2 500m (kayak double), Katalin,Kovacs,Women,HUN,Hungary,Gold
2798,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 1000m (kayak four), Bjorn,Goldschmidt,Men,GER,Germany,Bronze
2799,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-1 1000m (kayak single), Eirik Veraas,Larsen,Men,NOR,Norway,Silver
2800,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-2 500m (kayak double), Natasa,Janic,Women,HUN,Hungary,Gold
2801,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 500m (kayak four), Nicole,Reinhardt,Women,GER,Germany,Gold
2802,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-2 500m (kayak double), Beata,Mikolajczyk,Women,POL,Poland,Silver
2803,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,C-1 500m (canoe single), David,Cal,Men,ESP,Spain,Silver
2804,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-2 1000m (kayak double), Rene Holten,Poulsen,Men,DEN,Denmark,Silver
2805,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,C-1 1000m (canoe single), David,Cal,Men,ESP,Spain,Silver
2806,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,C-2 500m (canoe double), Thomasz,Wylenzek,Men,GER,Germany,Bronze
2807,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 1000m (kayak four), Norman,Brockl,Men,GER,Germany,Bronze
2808,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-2 500m (kayak double), Saul,Craviotto,Men,ESP,Spain,Gold
2809,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-1 500m (kayak single), Adam,Van koeverden,Men,CAN,Canada,Silver
2810,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 500m (kayak four), Danuta,Kozak,Women,HUN,Hungary,Silver
2811,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-2 500m (kayak double), Raman,Piatrushenka,Men,BLR,Belarus,Bronze
2812,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-1 500m (kayak single), Katrin,Wagner-augustin,Women,GER,Germany,Bronze
2813,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,C-1 500m (canoe single), Iurii,Cheban,Men,UKR,Ukraine,Bronze
2814,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 500m (kayak four), Conny,Wassmuth,Women,GER,Germany,Gold
2815,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 1000m (kayak four), Juraj,Tarr,Men,SVK,Slovakia,Silver
2816,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 500m (kayak four), Lyndsie,Fogarty,Women,AUS,Australia,Bronze
2817,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 1000m (kayak four), Raman,Piatrushenka,Men,BLR,Belarus,Gold
2818,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 1000m (kayak four), Richard,Riszdorfer,Men,SVK,Slovakia,Silver
2819,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,C-2 1000m (canoe double), Tamas,Kiss,Men,HUN,Hungary,Bronze
2820,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,C-2 1000m (canoe double), Thomasz,Wylenzek,Men,GER,Germany,Silver
2821,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 1000m (kayak four), Lutz,Altepost,Men,GER,Germany,Bronze
2822,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-1 500m (kayak single), Tim,Brabants,Men,GBR,United Kingdom,Bronze
2823,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,C-2 1000m (canoe double), Aliaksandr,Bahdanovich,Men,BLR,Belarus,Gold
2824,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,C-2 1000m (canoe double), Gyorgy,Kozmann,Men,HUN,Hungary,Bronze
2825,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-2 500m (kayak double), Vadzim,Makhneu,Men,BLR,Belarus,Bronze
2826,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-1 1000m (kayak single), Tim,Brabants,Men,GBR,United Kingdom,Gold
2827,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Freestyle,https://stillimg.olympic.org/sports/240x240/cf.png?interpolation=lanczos-none&resize=480:480,K-4 1000m (kayak four), Erik,Vlcek,Men,SVK,Slovakia,Silver
2828,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,C-2 (canoe double), Pavol,Hochschorner,Men,SVK,Slovakia,Gold
2829,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,C-2 (canoe double), Dmitry,Larionov,Men,RUS,Russia,Bronze
2830,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,K-1 (kayak single), Fabien,Lefevre,Men,FRA,France,Silver
2831,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,C-2 (canoe double), Mikhail,Kuznetsov,Men,RUS,Russia,Bronze
2832,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,C-2 (canoe double), Jaroslav,Volf,Men,CZE,Czech Republic,Silver
2833,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,K-1 (kayak single), Elena,Kaliska,Women,SVK,Slovakia,Gold
2834,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,C-2 (canoe double), Peter,Hochschorner,Men,SVK,Slovakia,Gold
2835,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,K-1 (kayak single), Benjamin,Boukpeti,Men,TOG,Togo,Bronze
2836,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,C-1 (canoe single), Robin,Bell,Men,AUS,Australia,Bronze
2837,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,C-1 (canoe single), David,Florence,Men,GBR,United Kingdom,Silver
2838,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,K-1 (kayak single), Alexander,Grimm,Men,GER,Germany,Gold
2839,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,K-1 (kayak single), Violetta,Oblinger peters,Women,AUT,Austria,Bronze
2840,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,K-1 (kayak single), Jacqueline,Lawrence,Women,AUS,Australia,Silver
2841,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,C-2 (canoe double), Ondrej,Stepanek,Men,CZE,Czech Republic,Silver
2842,Beijing,2008.0,Canoe / Kayak,Canoe / Kayak Slalom,https://stillimg.olympic.org/sports/240x240/cs.png?interpolation=lanczos-none&resize=480:480,C-1 (canoe single), Michal,Martikan,Men,SVK,Slovakia,Gold
2843,Beijing,2008.0,Cycling,BMX,https://stillimg.olympic.org/sports/240x240/cb.png?interpolation=lanczos-none&resize=480:480,individual, Jill,Kintner,Women,USA,United States,Bronze
2844,Beijing,2008.0,Cycling,BMX,https://stillimg.olympic.org/sports/240x240/cb.png?interpolation=lanczos-none&resize=480:480,individual, Laetitia,Le corguille,Women,FRA,France,Silver
2845,Beijing,2008.0,Cycling,BMX,https://stillimg.olympic.org/sports/240x240/cb.png?interpolation=lanczos-none&resize=480:480,individual, Anne-Caroline,Chausson,Women,FRA,France,Gold
2846,Beijing,2008.0,Cycling,BMX,https://stillimg.olympic.org/sports/240x240/cb.png?interpolation=lanczos-none&resize=480:480,Individual, Donny,Robinson,Men,USA,United States,Bronze
2847,Beijing,2008.0,Cycling,BMX,https://stillimg.olympic.org/sports/240x240/cb.png?interpolation=lanczos-none&resize=480:480,Individual, Mike,Day,Men,USA,United States,Silver
2848,Beijing,2008.0,Cycling,BMX,https://stillimg.olympic.org/sports/240x240/cb.png?interpolation=lanczos-none&resize=480:480,Individual, Maris,Strombergs,Men,LAT,Latvia,Gold
2849,Beijing,2008.0,Cycling,Cycling Road,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual road race, Samuel,Sanchez,Men,ESP,Spain,Gold
2850,Beijing,2008.0,Cycling,Cycling Road,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual time trial, Emma,Pooley,Women,GBR,United Kingdom,Silver
2851,Beijing,2008.0,Cycling,Cycling Road,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual road race, Nicole,Cooke,Women,GBR,United Kingdom,Gold
2852,Beijing,2008.0,Cycling,Cycling Road,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual time trial, Fabian,Cancellara,Men,SUI,Switzerland,Gold
2853,Beijing,2008.0,Cycling,Cycling Road,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual time trial, Levi,Leipheimer,Men,USA,United States,Bronze
2854,Beijing,2008.0,Cycling,Cycling Road,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual time trial, Karin,Thurig,Women,SUI,Switzerland,Bronze
2855,Beijing,2008.0,Cycling,Cycling Road,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual road race, Tatiana,Guderzo,Women,ITA,Italy,Bronze
2856,Beijing,2008.0,Cycling,Cycling Road,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual road race, Emma,Johansson,Women,SWE,Sweden,Silver
2857,Beijing,2008.0,Cycling,Cycling Road,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual time trial, Kristin,Armstrong,Women,USA,United States,Gold
2858,Beijing,2008.0,Cycling,Cycling Road,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual road race, Fabian,Cancellara,Men,SUI,Switzerland,Bronze
2859,Beijing,2008.0,Cycling,Cycling Road,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual time trial, Gustav,Larsson,Men,SWE,Sweden,Silver
2860,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Sprint, Jason,Kenny,Men,GBR,United Kingdom,Gold
2861,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Sprint, Maximilian,Levy,Men,GER,Germany,Bronze
2862,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual pursuit, Lesya,Kalitovska,Women,UKR,Ukraine,Bronze
2863,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Pursuit (4000m), Casper,Joergensen,Men,DEN,Denmark,Silver
2864,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,sprint, Shuang,Guo,Women,CHN,China,Bronze
2865,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Pursuit (4000m), Sam,Bewley,Men,NZL,New Zealand,Bronze
2866,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Keirin, Ross,Edgar,Men,GBR,United Kingdom,Silver
2867,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Keirin, Chris,Hoy,Men,GBR,United Kingdom,Gold
2868,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Pursuit (4000m), Marc,Ryan,Men,NZL,New Zealand,Bronze
2869,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Pursuit (4000m), Alex Nicki,Rasmussen,Men,DEN,Denmark,Silver
2870,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Sprint, Kevin,Sireau,Men,FRA,France,Silver
2871,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Madison, Juan Esteban,Curuchet,Men,ARG,Argentina,Gold
2872,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Madison, Mikhail,Ignatyev,Men,RUS,Russia,Bronze
2873,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,sprint, Anna,Meares,Women,AUS,Australia,Silver
2874,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Pursuit (4000m), Ed,Clancy,Men,GBR,United Kingdom,Gold
2875,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Sprint indivual, Mickael,Bourgain,Men,FRA,France,Bronze
2876,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Pursuit (4000m), Geraint,Thomas,Men,GBR,United Kingdom,Gold
2877,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Sprint, Stefan,Nimke,Men,GER,Germany,Bronze
2878,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Pursuit (4000m), Jesse,Sergent,Men,NZL,New Zealand,Bronze
2879,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,points race, Leire,Olaberria,Women,ESP,Spain,Bronze
2880,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,points race, Marianne,Vos,Women,NED,Netherlands,Gold
2881,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,sprint, Victoria,Pendleton,Women,GBR,United Kingdom,Gold
2882,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Sprint, Jamie,Staff,Men,GBR,United Kingdom,Gold
2883,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual pursuit, Wendy,Houvenaghel,Women,GBR,United Kingdom,Silver
2884,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Madison, Joan,Llaneras,Men,ESP,Spain,Silver
2885,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Sprint indivual, Chris,Hoy,Men,GBR,United Kingdom,Gold
2886,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Madison, Antonio,Tauler,Men,ESP,Spain,Silver
2887,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Pursuit (4000m), Paul,Manning,Men,GBR,United Kingdom,Gold
2888,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Sprint, Arnaud,Tournant,Men,FRA,France,Silver
2889,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Individual Pursuit, Bradley,Wiggins,Men,GBR,United Kingdom,Gold
2890,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Points Race, Chris,Newton,Men,GBR,United Kingdom,Bronze
2891,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Sprint indivual, Jason,Kenny,Men,GBR,United Kingdom,Silver
2892,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,individual pursuit, Rebecca,Romero,Women,GBR,United Kingdom,Gold
2893,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Individual Pursuit, Hayden,Roulston,Men,NZL,New Zealand,Silver
2894,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Points Race, Joan,Llaneras,Men,ESP,Spain,Gold
2895,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Pursuit (4000m), Michael,Moerkoev,Men,DEN,Denmark,Silver
2896,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,points race, Yoanka,Gonzalez,Women,CUB,Cuba,Silver
2897,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Sprint, Gregory,Bauge,Men,FRA,France,Silver
2898,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Pursuit (4000m), Jens-Erik,Madsen,Men,DEN,Denmark,Silver
2899,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Pursuit (4000m), Bradley,Wiggins,Men,GBR,United Kingdom,Gold
2900,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Sprint, Rene,Enders,Men,GER,Germany,Bronze
2901,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Madison, Alexei,Markov,Men,RUS,Russia,Bronze
2902,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Keirin, Kiyofumi,Nagai,Men,JPN,Japan,Bronze
2903,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Individual Pursuit, Steven,Burke,Men,GBR,United Kingdom,Bronze
2904,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Sprint, Chris,Hoy,Men,GBR,United Kingdom,Gold
2905,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Madison, Walter Fernando,Perez,Men,ARG,Argentina,Gold
2906,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Team Pursuit (4000m), Hayden,Roulston,Men,NZL,New Zealand,Bronze
2907,Beijing,2008.0,Cycling,Cycling Track,https://stillimg.olympic.org/sports/240x240/cr.png?interpolation=lanczos-none&resize=480:480,Points Race, Roger,Kluge,Men,GER,Germany,Silver
2908,Beijing,2008.0,Cycling,Mountain Bike,https://stillimg.olympic.org/sports/240x240/cm.png?interpolation=lanczos-none&resize=480:480,cross-country, Julien,Absalon,Men,FRA,France,Gold
2909,Beijing,2008.0,Cycling,Mountain Bike,https://stillimg.olympic.org/sports/240x240/cm.png?interpolation=lanczos-none&resize=480:480,cross-country, Jean-Christophe,Peraud,Men,FRA,France,Silver
2910,Beijing,2008.0,Cycling,Mountain Bike,https://stillimg.olympic.org/sports/240x240/cm.png?interpolation=lanczos-none&resize=480:480,cross-country, Sabine,Spitz,Women,GER,Germany,Gold
2911,Beijing,2008.0,Cycling,Mountain Bike,https://stillimg.olympic.org/sports/240x240/cm.png?interpolation=lanczos-none&resize=480:480,cross-country, Irina,Kalentyeva,Women,RUS,Russia,Bronze
2912,Beijing,2008.0,Cycling,Mountain Bike,https://stillimg.olympic.org/sports/240x240/cm.png?interpolation=lanczos-none&resize=480:480,cross-country, Maja,Wloszczowska,Women,POL,Poland,Silver
2913,Beijing,2008.0,Cycling,Mountain Bike,https://stillimg.olympic.org/sports/240x240/cm.png?interpolation=lanczos-none&resize=480:480,cross-country, Nino,Schurter,Men,SUI,Switzerland,Bronze
2914,Beijing,2008.0,Equestrian,Dressage,https://stillimg.olympic.org/sports/240x240/ed.png?interpolation=lanczos-none&resize=480:480,team, Heike,Kemmer,Women,GER,Germany,Gold
2915,Beijing,2008.0,Equestrian,Dressage,https://stillimg.olympic.org/sports/240x240/ed.png?interpolation=lanczos-none&resize=480:480,team, Isabell,Werth,Women,GER,Germany,Gold
2916,Beijing,2008.0,Equestrian,Dressage,https://stillimg.olympic.org/sports/240x240/ed.png?interpolation=lanczos-none&resize=480:480,team, Anky,Van grunsven,Women,NED,Netherlands,Silver
