id,Year,Rank,Home Games,Team Name,Baseball Field,Team ID
2143,2007.0,5.0,81.0,Cincinnati Reds,Great American Ball Park,CIN
2144,2007.0,1.0,80.0,Cleveland Indians,Jacobs Field,CLE
2145,2007.0,2.0,82.0,Colorado Rockies,Coors Field,COL
2146,2007.0,2.0,81.0,Detroit Tigers,Comerica Park,DET
2147,2007.0,5.0,81.0,Florida Marlins,Dolphin Stadium,FLA
2148,2007.0,4.0,81.0,Houston Astros,Minute Maid Park,HOU
2149,2007.0,5.0,81.0,Kansas City Royals,Kauffman Stadium,KCR
2150,2007.0,1.0,81.0,Los Angeles Angels of Anaheim,Angel Stadium,LAA
2151,2007.0,4.0,81.0,Los Angeles Dodgers,Dodger Stadium,LAD
2152,2007.0,2.0,81.0,Milwaukee Brewers,Miller Park,MIL
2153,2007.0,3.0,81.0,Minnesota Twins,Hubert H Humphrey Metrodome,MIN
2154,2007.0,2.0,81.0,New York Yankees,Yankee Stadium II,NYY
2155,2007.0,2.0,81.0,New York Mets,Shea Stadium,NYM
2156,2007.0,3.0,81.0,Oakland Athletics,McAfee Coliseum,OAK
2157,2007.0,1.0,81.0,Philadelphia Phillies,Citizens Bank Park,PHI
2158,2007.0,6.0,81.0,Pittsburgh Pirates,PNC Park,PIT
2159,2007.0,3.0,81.0,San Diego Padres,Petco Park,SDP
2160,2007.0,2.0,82.0,Seattle Mariners,Safeco Field,SEA
2161,2007.0,5.0,81.0,San Francisco Giants,AT&T Park,SFG
2162,2007.0,3.0,81.0,St. Louis Cardinals,Busch Stadium III,STL
2163,2007.0,5.0,81.0,Tampa Bay Devil Rays,Tropicana Field,TBD
2164,2007.0,4.0,81.0,Texas Rangers,Rangers Ballpark in Arlington,TEX
2165,2007.0,3.0,81.0,Toronto Blue Jays,Rogers Centre,TOR
2166,2007.0,4.0,81.0,Washington Nationals,R.F.K. Stadium,WSN
2167,2008.0,2.0,81.0,Arizona Diamondbacks,Chase Field,ARI
2168,2008.0,4.0,81.0,Atlanta Braves,Turner Field,ATL
2169,2008.0,5.0,81.0,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2170,2008.0,2.0,81.0,Boston Red Sox,Fenway Park II,BOS
2171,2008.0,1.0,82.0,Chicago White Sox,U.S. Cellular Field,CHW
2172,2008.0,1.0,81.0,Chicago Cubs,Wrigley Field,CHC
2173,2008.0,5.0,81.0,Cincinnati Reds,Great American Ball Park,CIN
2174,2008.0,3.0,81.0,Cleveland Indians,Jacobs Field,CLE
2175,2008.0,3.0,81.0,Colorado Rockies,Coors Field,COL
2176,2008.0,5.0,81.0,Detroit Tigers,Comerica Park,DET
2177,2008.0,3.0,81.0,Florida Marlins,Dolphin Stadium,FLA
2178,2008.0,3.0,80.0,Houston Astros,Minute Maid Park,HOU
2179,2008.0,4.0,81.0,Kansas City Royals,Kauffman Stadium,KCR
2180,2008.0,1.0,81.0,Los Angeles Angels of Anaheim,Angel Stadium,LAA
2181,2008.0,1.0,81.0,Los Angeles Dodgers,Dodger Stadium,LAD
2182,2008.0,2.0,81.0,Milwaukee Brewers,Miller Park,MIL
2183,2008.0,2.0,81.0,Minnesota Twins,Hubert H Humphrey Metrodome,MIN
2184,2008.0,3.0,81.0,New York Yankees,Yankee Stadium II,NYY
2185,2008.0,2.0,81.0,New York Mets,Shea Stadium,NYM
2186,2008.0,3.0,81.0,Oakland Athletics,McAfee Coliseum,OAK
2187,2008.0,1.0,81.0,Philadelphia Phillies,Citizens Bank Park,PHI
2188,2008.0,6.0,81.0,Pittsburgh Pirates,PNC Park,PIT
2189,2008.0,5.0,81.0,San Diego Padres,Petco Park,SDP
2190,2008.0,4.0,81.0,Seattle Mariners,Safeco Field,SEA
2191,2008.0,4.0,81.0,San Francisco Giants,AT&T Park,SFG
2192,2008.0,4.0,81.0,St. Louis Cardinals,Busch Stadium III,STL
2193,2008.0,1.0,81.0,Tampa Bay Rays,Tropicana Field,TBR
2194,2008.0,2.0,81.0,Texas Rangers,Rangers Ballpark in Arlington,TEX
2195,2008.0,4.0,81.0,Toronto Blue Jays,Rogers Centre,TOR
2196,2008.0,5.0,80.0,Washington Nationals,Nationals Park,WSN
2197,2009.0,5.0,81.0,Arizona Diamondbacks,Chase Field,ARI
2198,2009.0,3.0,81.0,Atlanta Braves,Turner Field,ATL
2199,2009.0,5.0,81.0,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2200,2009.0,2.0,81.0,Boston Red Sox,Fenway Park II,BOS
2201,2009.0,3.0,81.0,Chicago White Sox,U.S. Cellular Field,CHW
2202,2009.0,2.0,80.0,Chicago Cubs,Wrigley Field,CHC
2203,2009.0,4.0,81.0,Cincinnati Reds,Great American Ball Park,CIN
2204,2009.0,4.0,81.0,Cleveland Indians,Jacobs Field,CLE
2205,2009.0,2.0,81.0,Colorado Rockies,Coors Field,COL
2206,2009.0,2.0,81.0,Detroit Tigers,Comerica Park,DET
2207,2009.0,2.0,81.0,Florida Marlins,Dolphin Stadium,FLA
2208,2009.0,5.0,81.0,Houston Astros,Minute Maid Park,HOU
2209,2009.0,4.0,81.0,Kansas City Royals,Kauffman Stadium,KCR
2210,2009.0,1.0,81.0,Los Angeles Angels of Anaheim,Angel Stadium,LAA
2211,2009.0,1.0,81.0,Los Angeles Dodgers,Dodger Stadium,LAD
2212,2009.0,3.0,81.0,Milwaukee Brewers,Miller Park,MIL
2213,2009.0,1.0,82.0,Minnesota Twins,Hubert H Humphrey Metrodome,MIN
2214,2009.0,1.0,81.0,New York Yankees,Yankee Stadium III,NYY
2215,2009.0,4.0,81.0,New York Mets,Citi Field,NYM
2216,2009.0,4.0,81.0,Oakland Athletics,Oakland-Alameda County Coliseum,OAK
2217,2009.0,1.0,81.0,Philadelphia Phillies,Citizens Bank Park,PHI
2218,2009.0,6.0,81.0,Pittsburgh Pirates,PNC Park,PIT
2219,2009.0,4.0,81.0,San Diego Padres,Petco Park,SDP
2220,2009.0,3.0,81.0,Seattle Mariners,Safeco Field,SEA
2221,2009.0,3.0,81.0,San Francisco Giants,AT&T Park,SFG
2222,2009.0,1.0,81.0,St. Louis Cardinals,Busch Stadium III,STL
2223,2009.0,3.0,81.0,Tampa Bay Rays,Tropicana Field,TBR
2224,2009.0,2.0,81.0,Texas Rangers,Rangers Ballpark in Arlington,TEX
2225,2009.0,4.0,81.0,Toronto Blue Jays,Rogers Centre,TOR
2226,2009.0,5.0,81.0,Washington Nationals,Nationals Park,WSN
2227,2010.0,5.0,81.0,Arizona Diamondbacks,Chase Field,ARI
2228,2010.0,2.0,81.0,Atlanta Braves,Turner Field,ATL
2229,2010.0,5.0,81.0,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2230,2010.0,3.0,81.0,Boston Red Sox,Fenway Park II,BOS
2231,2010.0,2.0,81.0,Chicago White Sox,U.S. Cellular Field,CHW
2232,2010.0,5.0,81.0,Chicago Cubs,Wrigley Field,CHC
2233,2010.0,1.0,81.0,Cincinnati Reds,Great American Ball Park,CIN
2234,2010.0,4.0,81.0,Cleveland Indians,Jacobs Field,CLE
2235,2010.0,3.0,81.0,Colorado Rockies,Coors Field,COL
2236,2010.0,3.0,81.0,Detroit Tigers,Comerica Park,DET
2237,2010.0,3.0,81.0,Florida Marlins,Dolphin Stadium,FLA
2238,2010.0,4.0,81.0,Houston Astros,Minute Maid Park,HOU
2239,2010.0,5.0,81.0,Kansas City Royals,Kauffman Stadium,KCR
2240,2010.0,3.0,81.0,Los Angeles Angels of Anaheim,Angel Stadium,LAA
2241,2010.0,4.0,81.0,Los Angeles Dodgers,Dodger Stadium,LAD
2242,2010.0,3.0,81.0,Milwaukee Brewers,Miller Park,MIL
2243,2010.0,1.0,81.0,Minnesota Twins,Target Field,MIN
2244,2010.0,2.0,81.0,New York Yankees,Yankee Stadium III,NYY
2245,2010.0,4.0,81.0,New York Mets,Citi Field,NYM
2246,2010.0,2.0,81.0,Oakland Athletics,Oakland-Alameda County Coliseum,OAK
2247,2010.0,1.0,84.0,Philadelphia Phillies,Citizens Bank Park,PHI
2248,2010.0,6.0,81.0,Pittsburgh Pirates,PNC Park,PIT
2249,2010.0,2.0,81.0,San Diego Padres,Petco Park,SDP
2250,2010.0,4.0,81.0,Seattle Mariners,Safeco Field,SEA
2251,2010.0,1.0,81.0,San Francisco Giants,AT&T Park,SFG
2252,2010.0,2.0,81.0,St. Louis Cardinals,Busch Stadium III,STL
2253,2010.0,1.0,81.0,Tampa Bay Rays,Tropicana Field,TBR
2254,2010.0,1.0,81.0,Texas Rangers,Rangers Ballpark in Arlington,TEX
2255,2010.0,4.0,78.0,Toronto Blue Jays,Rogers Centre,TOR
2256,2010.0,5.0,81.0,Washington Nationals,Nationals Park,WSN
2257,2011.0,1.0,81.0,Arizona Diamondbacks,Chase Field,ARI
2258,2011.0,2.0,81.0,Atlanta Braves,Turner Field,ATL
2259,2011.0,5.0,81.0,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2260,2011.0,3.0,81.0,Boston Red Sox,Fenway Park II,BOS
2261,2011.0,3.0,81.0,Chicago White Sox,U.S. Cellular Field,CHW
2262,2011.0,5.0,81.0,Chicago Cubs,Wrigley Field,CHC
2263,2011.0,3.0,81.0,Cincinnati Reds,Great American Ball Park,CIN
2264,2011.0,2.0,81.0,Cleveland Indians,Jacobs Field,CLE
2265,2011.0,4.0,81.0,Colorado Rockies,Coors Field,COL
2266,2011.0,1.0,81.0,Detroit Tigers,Comerica Park,DET
2267,2011.0,5.0,78.0,Florida Marlins,Sun Life Stadium,FLA
2268,2011.0,6.0,81.0,Houston Astros,Minute Maid Park,HOU
2269,2011.0,4.0,81.0,Kansas City Royals,Kauffman Stadium,KCR
2270,2011.0,2.0,81.0,Los Angeles Angels of Anaheim,Angel Stadium,LAA
2271,2011.0,3.0,81.0,Los Angeles Dodgers,Dodger Stadium,LAD
2272,2011.0,1.0,81.0,Milwaukee Brewers,Miller Park,MIL
2273,2011.0,5.0,81.0,Minnesota Twins,Target Field,MIN
2274,2011.0,1.0,81.0,New York Yankees,Yankee Stadium III,NYY
2275,2011.0,4.0,81.0,New York Mets,Citi Field,NYM
2276,2011.0,3.0,81.0,Oakland Athletics,Oakland-Alameda County Coliseum,OAK
2277,2011.0,1.0,81.0,Philadelphia Phillies,Citizens Bank Park,PHI
2278,2011.0,4.0,81.0,Pittsburgh Pirates,PNC Park,PIT
2279,2011.0,5.0,81.0,San Diego Padres,Petco Park,SDP
2280,2011.0,4.0,84.0,Seattle Mariners,Safeco Field,SEA
2281,2011.0,2.0,81.0,San Francisco Giants,AT&T Park,SFG
2282,2011.0,2.0,81.0,St. Louis Cardinals,Busch Stadium III,STL
2283,2011.0,2.0,81.0,Tampa Bay Rays,Tropicana Field,TBR
2284,2011.0,1.0,81.0,Texas Rangers,Rangers Ballpark in Arlington,TEX
2285,2011.0,4.0,81.0,Toronto Blue Jays,Rogers Centre,TOR
2286,2011.0,3.0,80.0,Washington Nationals,Nationals Park,WSN
2287,2012.0,3.0,81.0,Arizona Diamondbacks,Chase Field,ARI
2288,2012.0,2.0,81.0,Atlanta Braves,Turner Field,ATL
2289,2012.0,2.0,81.0,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2290,2012.0,5.0,81.0,Boston Red Sox,Fenway Park II,BOS
2291,2012.0,2.0,81.0,Chicago White Sox,U.S. Cellular Field,CHW
2292,2012.0,5.0,81.0,Chicago Cubs,Wrigley Field,CHC
2293,2012.0,1.0,81.0,Cincinnati Reds,Great American Ball Park,CIN
2294,2012.0,4.0,81.0,Cleveland Indians,Progressive Field,CLE
2295,2012.0,5.0,81.0,Colorado Rockies,Coors Field,COL
2296,2012.0,1.0,81.0,Detroit Tigers,Comerica Park,DET
2297,2012.0,6.0,81.0,Houston Astros,Minute Maid Park,HOU
2298,2012.0,3.0,81.0,Kansas City Royals,Kauffman Stadium,KCR
2299,2012.0,3.0,81.0,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,LAA
2300,2012.0,2.0,81.0,Los Angeles Dodgers,Dodger Stadium,LAD
2301,2012.0,5.0,81.0,Miami Marlins,Marlins Park,MIA
2302,2012.0,3.0,81.0,Milwaukee Brewers,Miller Park,MIL
2303,2012.0,5.0,81.0,Minnesota Twins,Target Field,MIN
2304,2012.0,1.0,81.0,New York Yankees,Yankee Stadium III,NYY
2305,2012.0,4.0,81.0,New York Mets,Citi Field,NYM
2306,2012.0,1.0,81.0,Oakland Athletics,O.co Coliseum,OAK
2307,2012.0,3.0,81.0,Philadelphia Phillies,Citizens Bank Park,PHI
2308,2012.0,4.0,81.0,Pittsburgh Pirates,PNC Park,PIT
2309,2012.0,4.0,81.0,San Diego Padres,Petco Park,SDP
2310,2012.0,4.0,81.0,Seattle Mariners,Safeco Field,SEA
2311,2012.0,1.0,81.0,San Francisco Giants,AT&T Park,SFG
2312,2012.0,2.0,81.0,St. Louis Cardinals,Busch Stadium III,STL
2313,2012.0,3.0,81.0,Tampa Bay Rays,Tropicana Field,TBR
2314,2012.0,2.0,81.0,Texas Rangers,Rangers Ballpark in Arlington,TEX
2315,2012.0,4.0,81.0,Toronto Blue Jays,Rogers Centre,TOR
2316,2012.0,1.0,81.0,Washington Nationals,Nationals Park,WSN
2317,2013.0,2.0,81.0,Arizona Diamondbacks,Chase Field,ARI
2318,2013.0,1.0,81.0,Atlanta Braves,Turner Field,ATL
2319,2013.0,3.0,81.0,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2320,2013.0,1.0,81.0,Boston Red Sox,Fenway Park II,BOS
2321,2013.0,5.0,81.0,Chicago White Sox,U.S. Cellular Field,CHW
2322,2013.0,5.0,81.0,Chicago Cubs,Wrigley Field,CHC
2323,2013.0,3.0,80.0,Cincinnati Reds,Great American Ball Park,CIN
2324,2013.0,2.0,81.0,Cleveland Indians,Progressive Field,CLE
2325,2013.0,5.0,81.0,Colorado Rockies,Coors Field,COL
2326,2013.0,1.0,81.0,Detroit Tigers,Comerica Park,DET
2327,2013.0,5.0,81.0,Houston Astros,Minute Maid Park,HOU
2328,2013.0,3.0,81.0,Kansas City Royals,Kauffman Stadium,KCR
2329,2013.0,3.0,81.0,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,LAA
2330,2013.0,1.0,81.0,Los Angeles Dodgers,Dodger Stadium,LAD
2331,2013.0,5.0,81.0,Miami Marlins,Marlins Park,MIA
2332,2013.0,4.0,81.0,Milwaukee Brewers,Miller Park,MIL
2333,2013.0,4.0,81.0,Minnesota Twins,Target Field,MIN
2334,2013.0,4.0,81.0,New York Yankees,Yankee Stadium III,NYY
2335,2013.0,4.0,81.0,New York Mets,Citi Field,NYM
2336,2013.0,1.0,81.0,Oakland Athletics,O.co Coliseum,OAK
2337,2013.0,4.0,81.0,Philadelphia Phillies,Citizens Bank Park,PHI
2338,2013.0,2.0,81.0,Pittsburgh Pirates,PNC Park,PIT
2339,2013.0,3.0,81.0,San Diego Padres,Petco Park,SDP
2340,2013.0,4.0,81.0,Seattle Mariners,Safeco Field,SEA
2341,2013.0,4.0,82.0,San Francisco Giants,AT&T Park,SFG
2342,2013.0,1.0,81.0,St. Louis Cardinals,Busch Stadium III,STL
2343,2013.0,2.0,81.0,Tampa Bay Rays,Tropicana Field,TBR
2344,2013.0,2.0,82.0,Texas Rangers,Rangers Ballpark in Arlington,TEX
2345,2013.0,5.0,81.0,Toronto Blue Jays,Rogers Centre,TOR
2346,2013.0,2.0,81.0,Washington Nationals,Nationals Park,WSN
2347,2014.0,5.0,81.0,Arizona Diamondbacks,Chase Field,ARI
2348,2014.0,2.0,81.0,Atlanta Braves,Turner Field,ATL
2349,2014.0,1.0,81.0,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2350,2014.0,5.0,81.0,Boston Red Sox,Fenway Park II,BOS
2351,2014.0,4.0,81.0,Chicago White Sox,U.S. Cellular Field,CHW
2352,2014.0,5.0,81.0,Chicago Cubs,Wrigley Field,CHC
2353,2014.0,4.0,81.0,Cincinnati Reds,Great American Ball Park,CIN
2354,2014.0,3.0,81.0,Cleveland Indians,Progressive Field,CLE
2355,2014.0,4.0,81.0,Colorado Rockies,Coors Field,COL
2356,2014.0,1.0,81.0,Detroit Tigers,Comerica Park,DET
2357,2014.0,4.0,81.0,Houston Astros,Minute Maid Park,HOU
2358,2014.0,2.0,81.0,Kansas City Royals,Kauffman Stadium,KCR
2359,2014.0,1.0,81.0,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,LAA
2360,2014.0,1.0,81.0,Los Angeles Dodgers,Dodger Stadium,LAD
2361,2014.0,4.0,81.0,Miami Marlins,Marlins Park,MIA
2362,2014.0,3.0,81.0,Milwaukee Brewers,Miller Park,MIL
2363,2014.0,5.0,81.0,Minnesota Twins,Target Field,MIN
2364,2014.0,2.0,81.0,New York Yankees,Yankee Stadium III,NYY
2365,2014.0,3.0,81.0,New York Mets,Citi Field,NYM
2366,2014.0,2.0,81.0,Oakland Athletics,O.co Coliseum,OAK
2367,2014.0,5.0,81.0,Philadelphia Phillies,Citizens Bank Park,PHI
2368,2014.0,2.0,81.0,Pittsburgh Pirates,PNC Park,PIT
2369,2014.0,3.0,81.0,San Diego Padres,Petco Park,SDP
2370,2014.0,3.0,81.0,Seattle Mariners,Safeco Field,SEA
2371,2014.0,2.0,81.0,San Francisco Giants,AT&T Park,SFG
2372,2014.0,1.0,81.0,St. Louis Cardinals,Busch Stadium III,STL
2373,2014.0,4.0,81.0,Tampa Bay Rays,Tropicana Field,TBR
2374,2014.0,5.0,81.0,Texas Rangers,Globe Life Park in Arlington,TEX
2375,2014.0,3.0,81.0,Toronto Blue Jays,Rogers Centre,TOR
2376,2014.0,1.0,81.0,Washington Nationals,Nationals Park,WSN
2377,2015.0,3.0,81.0,Arizona Diamondbacks,Chase Field,ARI
2378,2015.0,4.0,81.0,Atlanta Braves,Turner Field,ATL
2379,2015.0,3.0,78.0,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2380,2015.0,5.0,81.0,Boston Red Sox,Fenway Park II,BOS
2381,2015.0,4.0,81.0,Chicago White Sox,U.S. Cellular Field,CHW
2382,2015.0,3.0,81.0,Chicago Cubs,Wrigley Field,CHC
2383,2015.0,5.0,81.0,Cincinnati Reds,Great American Ball Park,CIN
2384,2015.0,3.0,80.0,Cleveland Indians,Progressive Field,CLE
2385,2015.0,5.0,81.0,Colorado Rockies,Coors Field,COL
2386,2015.0,5.0,81.0,Detroit Tigers,Comerica Park,DET
2387,2015.0,2.0,81.0,Houston Astros,Minute Maid Park,HOU
2388,2015.0,1.0,81.0,Kansas City Royals,Kauffman Stadium,KCR
2389,2015.0,3.0,81.0,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,LAA
2390,2015.0,1.0,81.0,Los Angeles Dodgers,Dodger Stadium,LAD
2391,2015.0,3.0,81.0,Miami Marlins,Marlins Park,MIA
2392,2015.0,4.0,81.0,Milwaukee Brewers,Miller Park,MIL
2393,2015.0,2.0,81.0,Minnesota Twins,Target Field,MIN
2394,2015.0,2.0,81.0,New York Yankees,Yankee Stadium III,NYY
2395,2015.0,1.0,81.0,New York Mets,Citi Field,NYM
2396,2015.0,5.0,81.0,Oakland Athletics,O.co Coliseum,OAK
2397,2015.0,5.0,81.0,Philadelphia Phillies,Citizens Bank Park,PHI
2398,2015.0,2.0,81.0,Pittsburgh Pirates,PNC Park,PIT
2399,2015.0,4.0,81.0,San Diego Padres,Petco Park,SDP
2400,2015.0,4.0,81.0,Seattle Mariners,Safeco Field,SEA
2401,2015.0,2.0,81.0,San Francisco Giants,AT&T Park,SFG
2402,2015.0,1.0,81.0,St. Louis Cardinals,Busch Stadium III,STL
2403,2015.0,4.0,84.0,Tampa Bay Rays,Tropicana Field,TBR
2404,2015.0,1.0,81.0,Texas Rangers,Globe Life Park in Arlington,TEX
2405,2015.0,1.0,81.0,Toronto Blue Jays,Rogers Centre,TOR
2406,2015.0,2.0,81.0,Washington Nationals,Nationals Park,WSN
2407,2016.0,4.0,81.0,Arizona Diamondbacks,Chase Field,ARI
2408,2016.0,5.0,81.0,Atlanta Braves,Turner Field,ATL
2409,2016.0,2.0,81.0,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2410,2016.0,1.0,81.0,Boston Red Sox,Fenway Park II,BOS
2411,2016.0,4.0,81.0,Chicago White Sox,U.S. Cellular Field,CHW
2412,2016.0,1.0,81.0,Chicago Cubs,Wrigley Field,CHC
2413,2016.0,5.0,81.0,Cincinnati Reds,Great American Ball Park,CIN
2414,2016.0,1.0,80.0,Cleveland Indians,Progressive Field,CLE
2415,2016.0,3.0,81.0,Colorado Rockies,Coors Field,COL
2416,2016.0,2.0,81.0,Detroit Tigers,Comerica Park,DET
2417,2016.0,3.0,81.0,Houston Astros,Minute Maid Park,HOU
2418,2016.0,3.0,81.0,Kansas City Royals,Kauffman Stadium,KCR
2419,2016.0,4.0,81.0,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,LAA
2420,2016.0,1.0,81.0,Los Angeles Dodgers,Dodger Stadium,LAD
2421,2016.0,3.0,80.0,Miami Marlins,Marlins Park,MIA
2422,2016.0,4.0,81.0,Milwaukee Brewers,Miller Park,MIL
2423,2016.0,5.0,81.0,Minnesota Twins,Target Field,MIN
2424,2016.0,4.0,81.0,New York Yankees,Yankee Stadium III,NYY
2425,2016.0,2.0,81.0,New York Mets,Citi Field,NYM
2426,2016.0,5.0,81.0,Oakland Athletics,O.co Coliseum,OAK
2427,2016.0,4.0,81.0,Philadelphia Phillies,Citizens Bank Park,PHI
2428,2016.0,3.0,81.0,Pittsburgh Pirates,PNC Park,PIT
2429,2016.0,5.0,81.0,San Diego Padres,Petco Park,SDP
2430,2016.0,2.0,81.0,Seattle Mariners,Safeco Field,SEA
2431,2016.0,2.0,81.0,San Francisco Giants,AT&T Park,SFG
2432,2016.0,2.0,81.0,St. Louis Cardinals,Busch Stadium III,STL
2433,2016.0,5.0,81.0,Tampa Bay Rays,Tropicana Field,TBR
2434,2016.0,1.0,81.0,Texas Rangers,Globe Life Park in Arlington,TEX
2435,2016.0,2.0,81.0,Toronto Blue Jays,Rogers Centre,TOR
2436,2016.0,1.0,81.0,Washington Nationals,Nationals Park,WSN
2437,2017.0,2.0,81.0,Arizona Diamondbacks,Chase Field,ARI
2438,2017.0,3.0,81.0,Atlanta Braves,SunTrust Park,ATL
2439,2017.0,5.0,81.0,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2440,2017.0,1.0,81.0,Boston Red Sox,Fenway Park II,BOS
2441,2017.0,4.0,81.0,Chicago White Sox,Guaranteed Rate Field,CHW
2442,2017.0,1.0,81.0,Chicago Cubs,Wrigley Field,CHC
2443,2017.0,5.0,81.0,Cincinnati Reds,Great American Ball Park,CIN
2444,2017.0,1.0,81.0,Cleveland Indians,Progressive Field,CLE
2445,2017.0,3.0,81.0,Colorado Rockies,Coors Field,COL
2446,2017.0,5.0,81.0,Detroit Tigers,Comerica Park,DET
2447,2017.0,1.0,81.0,Houston Astros,Minute Maid Park,HOU
2448,2017.0,3.0,81.0,Kansas City Royals,Kauffman Stadium,KCR
2449,2017.0,2.0,81.0,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,LAA
2450,2017.0,1.0,81.0,Los Angeles Dodgers,Dodger Stadium,LAD
2451,2017.0,2.0,78.0,Miami Marlins,Marlins Park,MIA
2452,2017.0,2.0,84.0,Milwaukee Brewers,Miller Park,MIL
2453,2017.0,2.0,81.0,Minnesota Twins,Target Field,MIN
2454,2017.0,2.0,81.0,New York Yankees,Yankee Stadium III,NYY
2455,2017.0,4.0,81.0,New York Mets,Citi Field,NYM
2456,2017.0,5.0,81.0,Oakland Athletics,O.co Coliseum,OAK
2457,2017.0,5.0,81.0,Philadelphia Phillies,Citizens Bank Park,PHI
2458,2017.0,4.0,81.0,Pittsburgh Pirates,PNC Park,PIT
2459,2017.0,4.0,81.0,San Diego Padres,Petco Park,SDP
2460,2017.0,3.0,81.0,Seattle Mariners,Safeco Field,SEA
2461,2017.0,5.0,81.0,San Francisco Giants,AT&T Park,SFG
2462,2017.0,3.0,81.0,St. Louis Cardinals,Busch Stadium III,STL
2463,2017.0,3.0,81.0,Tampa Bay Rays,Tropicana Field,TBR
2464,2017.0,4.0,81.0,Texas Rangers,Globe Life Park in Arlington,TEX
2465,2017.0,4.0,81.0,Toronto Blue Jays,Rogers Centre,TOR
2466,2017.0,1.0,81.0,Washington Nationals,Nationals Park,WSN
2467,2018.0,3.0,81.0,Arizona Diamondbacks,Chase Field,ARI
2468,2018.0,1.0,81.0,Atlanta Braves,SunTrust Park,ATL
2469,2018.0,5.0,81.0,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2470,2018.0,1.0,81.0,Boston Red Sox,Fenway Park II,BOS
2471,2018.0,4.0,81.0,Chicago White Sox,Guaranteed Rate Field,CHW
2472,2018.0,2.0,82.0,Chicago Cubs,Wrigley Field,CHC
2473,2018.0,5.0,81.0,Cincinnati Reds,Great American Ball Park,CIN
2474,2018.0,1.0,81.0,Cleveland Indians,Progressive Field,CLE
2475,2018.0,2.0,81.0,Colorado Rockies,Coors Field,COL
2476,2018.0,3.0,81.0,Detroit Tigers,Comerica Park,DET
2477,2018.0,1.0,81.0,Houston Astros,Minute Maid Park,HOU
2478,2018.0,5.0,81.0,Kansas City Royals,Kauffman Stadium,KCR
2479,2018.0,4.0,81.0,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,LAA
2480,2018.0,1.0,82.0,Los Angeles Dodgers,Dodger Stadium,LAD
2481,2018.0,5.0,81.0,Miami Marlins,Marlins Park,MIA
2482,2018.0,1.0,81.0,Milwaukee Brewers,Miller Park,MIL
2483,2018.0,2.0,81.0,Minnesota Twins,Target Field,MIN
2484,2018.0,2.0,81.0,New York Yankees,Yankee Stadium III,NYY
2485,2018.0,4.0,81.0,New York Mets,Citi Field,NYM
2486,2018.0,2.0,81.0,Oakland Athletics,O.co Coliseum,OAK
2487,2018.0,3.0,81.0,Philadelphia Phillies,Citizens Bank Park,PHI
2488,2018.0,4.0,80.0,Pittsburgh Pirates,PNC Park,PIT
2489,2018.0,5.0,81.0,San Diego Padres,Petco Park,SDP
2490,2018.0,3.0,81.0,Seattle Mariners,Safeco Field,SEA
2491,2018.0,4.0,81.0,San Francisco Giants,AT&T Park,SFG
2492,2018.0,3.0,81.0,St. Louis Cardinals,Busch Stadium III,STL
2493,2018.0,3.0,81.0,Tampa Bay Rays,Tropicana Field,TBR
2494,2018.0,5.0,81.0,Texas Rangers,Globe Life Park in Arlington,TEX
2495,2018.0,4.0,81.0,Toronto Blue Jays,Rogers Centre,TOR
2496,2018.0,2.0,81.0,Washington Nationals,Nationals Park,WSN
2497,2019.0,2.0,81.0,Arizona Diamondbacks,Chase Field,ARI
2498,2019.0,1.0,81.0,Atlanta Braves,SunTrust Park,ATL
2499,2019.0,5.0,81.0,Baltimore Orioles,Oriole Park at Camden Yards,BAL
2500,2019.0,3.0,81.0,Boston Red Sox,Fenway Park II,BOS
2501,2019.0,3.0,80.0,Chicago White Sox,Guaranteed Rate Field,CHW
2502,2019.0,3.0,81.0,Chicago Cubs,Wrigley Field,CHC
2503,2019.0,4.0,81.0,Cincinnati Reds,Great American Ball Park,CIN
2504,2019.0,2.0,81.0,Cleveland Indians,Progressive Field,CLE
2505,2019.0,4.0,81.0,Colorado Rockies,Coors Field,COL
2506,2019.0,5.0,81.0,Detroit Tigers,Comerica Park,DET
2507,2019.0,1.0,81.0,Houston Astros,Minute Maid Park,HOU
2508,2019.0,4.0,81.0,Kansas City Royals,Kauffman Stadium,KCR
2509,2019.0,4.0,81.0,Los Angeles Angels of Anaheim,Angel Stadium of Anaheim,LAA
