id,Date,Country,Total Confirmed Cases,Total Recovered,Total Deaths
3135,Sun 9/20,Iceland,2307,2116,10
3136,Sun 9/20,India,5487580,4396399,87882
3137,Sun 9/20,Indonesia,244676,177327,9553
3138,Sun 9/20,Iran,422140,359570,24301
3139,Sun 9/20,Iraq,319035,253591,8555
3140,Sun 9/20,Ireland,32933,23364,1792
3141,Sun 9/20,Israel,187902,134069,1256
3142,Sun 9/20,Italy,298156,218351,35707
3143,Sun 9/20,Jamaica,4988,1350,67
3144,Sun 9/20,Japan,79142,70604,1508
3145,Sun 9/20,Jordan,4779,2844,30
3146,Sun 9/20,Kazakhstan,107307,101941,1671
3147,Sun 9/20,Kenya,36981,23887,648
3148,Sun 9/20,"Korea, South",23045,20248,385
3149,Sun 9/20,Kosovo,15063,12570,614
3150,Sun 9/20,Kuwait,99434,90168,584
3151,Sun 9/20,Kyrgyzstan,45335,41484,1063
3152,Sun 9/20,Laos,23,22,0
3153,Sun 9/20,Latvia,1525,1248,36
3154,Sun 9/20,Lebanon,29303,12047,297
3155,Sun 9/20,Lesotho,1424,754,33
3156,Sun 9/20,Liberia,1335,1216,82
3157,Sun 9/20,Libya,27949,15068,444
3158,Sun 9/20,Liechtenstein,113,109,1
3159,Sun 9/20,Lithuania,3744,2198,87
3160,Sun 9/20,Luxembourg,7718,6703,124
3161,Sun 9/20,MS Zaandam,9,0,2
3162,Sun 9/20,Madagascar,16053,14646,223
3163,Sun 9/20,Malawi,5731,4040,179
3164,Sun 9/20,Malaysia,10219,9355,130
3165,Sun 9/20,Maldives,9724,8261,33
3166,Sun 9/20,Mali,3013,2372,128
3167,Sun 9/20,Malta,2731,2047,20
3168,Sun 9/20,Marshall Islands,0,0,0
3169,Sun 9/20,Mauritania,7368,6951,161
3170,Sun 9/20,Mauritius,366,338,10
3171,Sun 9/20,Mexico,697663,590459,73493
3172,Sun 9/20,Moldova,46596,34236,1203
3173,Sun 9/20,Monaco,193,153,1
3174,Sun 9/20,Mongolia,312,302,0
3175,Sun 9/20,Montenegro,8612,5268,136
3176,Sun 9/20,Morocco,101743,80732,1830
3177,Sun 9/20,Mozambique,6771,3622,43
3178,Sun 9/20,Namibia,10377,8033,112
3179,Sun 9/20,Nepal,64122,46233,411
3180,Sun 9/20,Netherlands,98217,2840,6324
3181,Sun 9/20,New Zealand,1815,1728,25
3182,Sun 9/20,Nicaragua,4961,2913,147
3183,Sun 9/20,Niger,1188,1104,69
3184,Sun 9/20,Nigeria,57242,48569,1098
3185,Sun 9/20,North Macedonia,16735,13863,693
3186,Sun 9/20,Norway,12897,10371,267
3187,Sun 9/20,Oman,93475,85418,846
3188,Sun 9/20,Pakistan,306304,292869,6420
3189,Sun 9/20,Panama,106203,81365,2257
3190,Sun 9/20,Papua New Guinea,517,232,7
3191,Sun 9/20,Paraguay,33520,18117,659
3192,Sun 9/20,Peru,762865,607837,31369
3193,Sun 9/20,Philippines,286743,229865,4984
3194,Sun 9/20,Poland,79240,64302,2293
3195,Sun 9/20,Portugal,68577,45596,1912
3196,Sun 9/20,Qatar,123376,120303,210
3197,Sun 9/20,Romania,112781,89771,4435
3198,Sun 9/20,Russia,1098958,906431,19349
3199,Sun 9/20,Rwanda,4711,2961,26
3200,Sun 9/20,Saint Kitts and Nevis,17,17,0
3201,Sun 9/20,Saint Lucia,27,26,0
3202,Sun 9/20,Saint Vincent and the Grenadines,64,64,0
3203,Sun 9/20,San Marino,723,669,42
3204,Sun 9/20,Sao Tome and Principe,908,878,15
3205,Sun 9/20,Saudi Arabia,329754,310439,4485
3206,Sun 9/20,Senegal,14714,11260,302
3207,Sun 9/20,Serbia,32908,0,741
3208,Sun 9/20,Seychelles,141,136,0
3209,Sun 9/20,Sierra Leone,2168,1650,72
3210,Sun 9/20,Singapore,57576,57181,27
3211,Sun 9/20,Slovakia,6677,3548,39
3212,Sun 9/20,Slovenia,4420,3023,142
3213,Sun 9/20,Solomon Islands,0,0,0
3214,Sun 9/20,Somalia,3442,2877,98
3215,Sun 9/20,South Africa,661211,590071,15953
3216,Sun 9/20,South Sudan,2642,1290,49
3217,Sun 9/20,Spain,640040,150376,30495
3218,Sun 9/20,Sri Lanka,3287,3088,13
3219,Sun 9/20,Sudan,13555,6760,836
3220,Sun 9/20,Suriname,4723,4488,97
3221,Sun 9/20,Sweden,88237,0,5865
3222,Sun 9/20,Switzerland,49283,40500,2045
3223,Sun 9/20,Syria,3800,946,172
3224,Sun 9/20,Taiwan*,507,479,7
3225,Sun 9/20,Tajikistan,9346,8108,73
3226,Sun 9/20,Tanzania,509,183,21
3227,Sun 9/20,Thailand,3506,3340,59
3228,Sun 9/20,Timor-Leste,27,26,0
3229,Sun 9/20,Togo,1666,1269,41
3230,Sun 9/20,Trinidad and Tobago,3901,1753,65
3231,Sun 9/20,Tunisia,10732,2386,159
3232,Sun 9/20,Turkey,302867,267233,7506
3233,Sun 9/20,US,6796955,2590671,199589
3234,Sun 9/20,Uganda,6287,2616,63
3235,Sun 9/20,Ukraine,180119,80438,3626
3236,Sun 9/20,United Arab Emirates,84916,74273,404
3237,Sun 9/20,United Kingdom,396744,2228,41866
3238,Sun 9/20,Uruguay,1917,1621,46
3239,Sun 9/20,Uzbekistan,51640,47932,433
3240,Sun 9/20,Vanuatu,0,0,0
3241,Sun 9/20,Venezuela,66656,56096,547
3242,Sun 9/20,Vietnam,1068,942,35
3243,Sun 9/20,West Bank and Gaza,35686,23700,262
3244,Sun 9/20,Western Sahara,10,8,1
3245,Sun 9/20,Yemen,2026,1227,586
3246,Sun 9/20,Zambia,14131,13365,330
3247,Sun 9/20,Zimbabwe,7683,5924,225
3248,Sun 9/27,Afghanistan,39227,32642,1453
3249,Sun 9/27,Albania,13259,7397,377
3250,Sun 9/27,Algeria,51067,35860,1714
3251,Sun 9/27,Andorra,1836,1263,53
3252,Sun 9/27,Angola,4718,1707,174
3253,Sun 9/27,Antigua and Barbuda,101,92,3
3254,Sun 9/27,Argentina,711325,565935,15749
3255,Sun 9/27,Armenia,49400,43613,951
3256,Sun 9/27,Australia,27044,24633,875
3257,Sun 9/27,Austria,42876,33589,787
3258,Sun 9/27,Azerbaijan,40023,37655,586
3259,Sun 9/27,Bahamas,3838,2005,89
3260,Sun 9/27,Bahrain,69361,62887,242
3261,Sun 9/27,Bangladesh,359148,270491,5161
3262,Sun 9/27,Barbados,190,178,7
3263,Sun 9/27,Belarus,77609,74120,818
3264,Sun 9/27,Belgium,114179,19275,9980
3265,Sun 9/27,Belize,1825,1165,24
3266,Sun 9/27,Benin,2340,1960,40
3267,Sun 9/27,Bhutan,273,210,0
3268,Sun 9/27,Bolivia,133901,93791,7858
3269,Sun 9/27,Bosnia and Herzegovina,26920,19746,822
3270,Sun 9/27,Botswana,2921,701,16
3271,Sun 9/27,Brazil,4732309,4172711,141741
3272,Sun 9/27,Brunei,146,142,3
3273,Sun 9/27,Bulgaria,20055,14176,796
3274,Sun 9/27,Burkina Faso,2008,1276,56
3275,Sun 9/27,Burma,10734,2862,226
3276,Sun 9/27,Burundi,485,472,1
3277,Sun 9/27,Cabo Verde,5771,5031,57
3278,Sun 9/27,Cambodia,276,275,0
3279,Sun 9/27,Cameroon,20735,19440,418
3280,Sun 9/27,Canada,155428,133204,9318
3281,Sun 9/27,Central African Republic,4806,1840,62
3282,Sun 9/27,Chad,1178,1005,84
3283,Sun 9/27,Chile,457901,431704,12641
3284,Sun 9/27,China,90483,85381,4739
3285,Sun 9/27,Colombia,813056,711472,25488
3286,Sun 9/27,Comoros,478,458,7
3287,Sun 9/27,Congo (Brazzaville),5008,3887,89
3288,Sun 9/27,Congo (Kinshasa),10612,10093,271
3289,Sun 9/27,Costa Rica,72049,27760,828
3290,Sun 9/27,Cote d'Ivoire,19629,19163,120
3291,Sun 9/27,Croatia,16197,14609,272
3292,Sun 9/27,Cuba,5457,4751,122
3293,Sun 9/27,Cyprus,1696,1369,22
3294,Sun 9/27,Czechia,64597,31268,606
3295,Sun 9/27,Denmark,27111,20087,649
3296,Sun 9/27,Diamond Princess,712,651,13
3297,Sun 9/27,Djibouti,5409,5340,61
3298,Sun 9/27,Dominica,30,24,0
3299,Sun 9/27,Dominican Republic,111386,85965,2095
3300,Sun 9/27,Ecuador,134747,112296,11279
3301,Sun 9/27,Egypt,102840,95080,5883
3302,Sun 9/27,El Salvador,28630,22879,826
3303,Sun 9/27,Equatorial Guinea,5028,4740,83
3304,Sun 9/27,Eritrea,375,341,0
3305,Sun 9/27,Estonia,3200,2506,64
3306,Sun 9/27,Eswatini,5431,4821,108
3307,Sun 9/27,Ethiopia,73332,30363,1170
3308,Sun 9/27,Fiji,32,28,2
3309,Sun 9/27,Finland,9682,7850,343
3310,Sun 9/27,France,552473,96937,31675
3311,Sun 9/27,Gabon,8728,7934,54
3312,Sun 9/27,Gambia,3569,2161,111
3313,Sun 9/27,Georgia,5254,1906,28
3314,Sun 9/27,Germany,286339,250866,9464
3315,Sun 9/27,Ghana,46387,45618,299
3316,Sun 9/27,Greece,17444,10441,379
3317,Sun 9/27,Grenada,24,24,0
3318,Sun 9/27,Guatemala,90092,78698,3229
3319,Sun 9/27,Guinea,10580,9892,66
3320,Sun 9/27,Guinea-Bissau,2324,1549,39
3321,Sun 9/27,Guyana,2772,1564,76
3322,Sun 9/27,Haiti,8740,6688,227
3323,Sun 9/27,Holy See,12,12,0
3324,Sun 9/27,Honduras,74548,26088,2288
3325,Sun 9/27,Hungary,24014,5141,736
3326,Sun 9/27,Iceland,2623,2158,10
3327,Sun 9/27,India,6074702,5016520,95542
3328,Sun 9/27,Indonesia,275213,203014,10386
3329,Sun 9/27,Iran,446448,374170,25589
3330,Sun 9/27,Iraq,349450,280673,8990
3331,Sun 9/27,Ireland,34990,23364,1802
3332,Sun 9/27,Israel,231026,159931,1466
3333,Sun 9/27,Italy,309870,224417,35835
3334,Sun 9/27,Jamaica,6017,1706,89
3335,Sun 9/27,Japan,82186,73677,1549
3336,Sun 9/27,Jordan,8492,4222,45
3337,Sun 9/27,Kazakhstan,107775,102736,1699
3338,Sun 9/27,Kenya,38115,24621,691
3339,Sun 9/27,"Korea, South",23661,21292,406
3340,Sun 9/27,Kosovo,15472,13278,622
3341,Sun 9/27,Kuwait,103544,94929,601
3342,Sun 9/27,Kyrgyzstan,46251,42453,1063
3343,Sun 9/27,Laos,23,22,0
3344,Sun 9/27,Latvia,1676,1304,36
3345,Sun 9/27,Lebanon,36254,16089,347
3346,Sun 9/27,Lesotho,1558,797,35
3347,Sun 9/27,Liberia,1339,1221,82
3348,Sun 9/27,Libya,32364,18128,520
3349,Sun 9/27,Liechtenstein,117,110,1
3350,Sun 9/27,Lithuania,4385,2327,91
3351,Sun 9/27,Luxembourg,8233,6976,124
3352,Sun 9/27,MS Zaandam,9,0,2
3353,Sun 9/27,Madagascar,16285,14922,229
3354,Sun 9/27,Malawi,5768,4206,179
3355,Sun 9/27,Malaysia,10919,9835,134
3356,Sun 9/27,Maldives,10098,8847,34
3357,Sun 9/27,Mali,3086,2420,130
3358,Sun 9/27,Malta,2979,2358,31
3359,Sun 9/27,Marshall Islands,0,0,0
3360,Sun 9/27,Mauritania,7464,7070,161
3361,Sun 9/27,Mauritius,367,343,10
3362,Sun 9/27,Mexico,730317,616696,76430
3363,Sun 9/27,Moldova,50875,37842,1287
3364,Sun 9/27,Monaco,210,169,2
3365,Sun 9/27,Mongolia,313,305,0
3366,Sun 9/27,Montenegro,10313,6456,158
3367,Sun 9/27,Morocco,117685,95591,2069
3368,Sun 9/27,Mozambique,7983,4807,58
3369,Sun 9/27,Namibia,11033,8776,120
3370,Sun 9/27,Nepal,73394,53898,477
3371,Sun 9/27,Netherlands,116559,3642,6423
3372,Sun 9/27,New Zealand,1833,1753,25
3373,Sun 9/27,Nicaragua,5073,2913,149
3374,Sun 9/27,Niger,1196,1107,69
3375,Sun 9/27,Nigeria,58324,49794,1108
3376,Sun 9/27,North Macedonia,17629,14581,725
3377,Sun 9/27,Norway,13698,11190,270
3378,Sun 9/27,Oman,97450,87801,909
3379,Sun 9/27,Pakistan,310841,296022,6466
3380,Sun 9/27,Panama,110555,87215,2340
3381,Sun 9/27,Papua New Guinea,532,516,7
3382,Sun 9/27,Paraguay,38684,22419,803
3383,Sun 9/27,Peru,800142,657836,32142
3384,Sun 9/27,Philippines,304226,252510,5344
3385,Sun 9/27,Poland,87330,67904,2432
3386,Sun 9/27,Portugal,73604,47647,1953
3387,Sun 9/27,Qatar,125084,121995,214
3388,Sun 9/27,Romania,122673,98607,4718
3389,Sun 9/27,Russia,1146273,939921,20239
3390,Sun 9/27,Rwanda,4820,3099,29
3391,Sun 9/27,Saint Kitts and Nevis,19,17,0
3392,Sun 9/27,Saint Lucia,27,27,0
3393,Sun 9/27,Saint Vincent and the Grenadines,64,64,0
3394,Sun 9/27,San Marino,727,676,42
3395,Sun 9/27,Sao Tome and Principe,911,883,15
3396,Sun 9/27,Saudi Arabia,333193,317005,4683
3397,Sun 9/27,Senegal,14909,12113,308
3398,Sun 9/27,Serbia,33384,0,747
3399,Sun 9/27,Seychelles,143,140,0
3400,Sun 9/27,Sierra Leone,2215,1681,72
3401,Sun 9/27,Singapore,57700,57367,27
3402,Sun 9/27,Slovakia,9078,4178,44
3403,Sun 9/27,Slovenia,5350,3555,147
3404,Sun 9/27,Solomon Islands,0,0,0
3405,Sun 9/27,Somalia,3588,2946,99
3406,Sun 9/27,South Africa,670766,603721,16398
3407,Sun 9/27,South Sudan,2686,1290,49
3408,Sun 9/27,Spain,716481,150376,31232
3409,Sun 9/27,Sri Lanka,3360,3208,13
3410,Sun 9/27,Sudan,13606,6764,836
3411,Sun 9/27,Suriname,4835,4661,102
3412,Sun 9/27,Sweden,90923,0,5880
3413,Sun 9/27,Switzerland,51864,42700,2064
3414,Sun 9/27,Syria,4072,1062,192
3415,Sun 9/27,Taiwan*,510,480,7
3416,Sun 9/27,Tajikistan,9646,8430,75
3417,Sun 9/27,Tanzania,509,183,21
3418,Sun 9/27,Thailand,3523,3367,59
3419,Sun 9/27,Timor-Leste,27,27,0
3420,Sun 9/27,Togo,1743,1330,46
3421,Sun 9/27,Trinidad and Tobago,4362,2234,71
3422,Sun 9/27,Tunisia,16114,5032,214
3423,Sun 9/27,Turkey,314433,275630,7997
3424,Sun 9/27,US,7101911,2766280,205024
3425,Sun 9/27,Uganda,7530,3647,73
3426,Sun 9/27,Ukraine,203799,91179,4044
3427,Sun 9/27,United Arab Emirates,91469,80544,412
3428,Sun 9/27,United Kingdom,437517,2339,42077
3429,Sun 9/27,Uruguay,2008,1728,47
3430,Sun 9/27,Uzbekistan,55320,51829,458
3431,Sun 9/27,Vanuatu,0,0,0
3432,Sun 9/27,Venezuela,72691,62427,606
3433,Sun 9/27,Vietnam,1074,999,35
3434,Sun 9/27,West Bank and Gaza,38703,29068,291
3435,Sun 9/27,Western Sahara,10,8,1
3436,Sun 9/27,Yemen,2030,1266,587
3437,Sun 9/27,Zambia,14641,13784,332
3438,Sun 9/27,Zimbabwe,7812,6106,227
3439,Sun 10/4,Afghanistan,39341,32852,1462
3440,Sun 10/4,Albania,14266,8675,396
3441,Sun 10/4,Algeria,52136,36578,1760
3442,Sun 10/4,Andorra,2110,1540,53
3443,Sun 10/4,Angola,5402,2577,195
3444,Sun 10/4,Antigua and Barbuda,107,96,3
3445,Sun 10/4,Argentina,798486,636672,21018
3446,Sun 10/4,Armenia,52496,44672,977
3447,Sun 10/4,Australia,27148,24890,894
3448,Sun 10/4,Austria,48146,38629,813
3449,Sun 10/4,Azerbaijan,40691,38496,596
3450,Sun 10/4,Bahamas,4409,2375,96
3451,Sun 10/4,Bahrain,72662,67475,260
3452,Sun 10/4,Bangladesh,368690,281656,5348
3453,Sun 10/4,Barbados,199,182,7
3454,Sun 10/4,Belarus,79852,75148,851
3455,Sun 10/4,Belgium,130235,19679,10064
3456,Sun 10/4,Belize,2131,1346,29
3457,Sun 10/4,Benin,2357,1973,41
3458,Sun 10/4,Bhutan,298,237,0
3459,Sun 10/4,Bolivia,136868,97547,8101
3460,Sun 10/4,Bosnia and Herzegovina,28354,21859,879
3461,Sun 10/4,Botswana,3172,710,16
3462,Sun 10/4,Brazil,4915289,4375354,146352
3463,Sun 10/4,Brunei,146,142,3
3464,Sun 10/4,Bulgaria,21587,15014,844
3465,Sun 10/4,Burkina Faso,2167,1419,59
3466,Sun 10/4,Burma,17794,5195,412
3467,Sun 10/4,Burundi,513,472,1
3468,Sun 10/4,Cabo Verde,6360,5416,65
3469,Sun 10/4,Cambodia,278,275,0
3470,Sun 10/4,Cameroon,20924,19764,420
3471,Sun 10/4,Canada,168501,142502,9533
3472,Sun 10/4,Central African Republic,4845,1914,62
3473,Sun 10/4,Chad,1217,1075,86
3474,Sun 10/4,Chile,470179,442070,12979
3475,Sun 10/4,China,90629,85530,4739
3476,Sun 10/4,Colombia,855052,761674,26712
3477,Sun 10/4,Comoros,487,466,7
3478,Sun 10/4,Congo (Brazzaville),5089,3887,89
3479,Sun 10/4,Congo (Kinshasa),10760,10239,274
3480,Sun 10/4,Costa Rica,79182,45007,950
3481,Sun 10/4,Cote d'Ivoire,19882,19449,120
3482,Sun 10/4,Croatia,17659,15849,298
3483,Sun 10/4,Cuba,5809,5145,122
3484,Sun 10/4,Cyprus,1824,1369,22
3485,Sun 10/4,Czechia,82446,44149,727
3486,Sun 10/4,Denmark,30168,23165,658
3487,Sun 10/4,Diamond Princess,712,651,13
3488,Sun 10/4,Djibouti,5419,5349,61
3489,Sun 10/4,Dominica,31,24,0
3490,Sun 10/4,Dominican Republic,114480,90366,2134
3491,Sun 10/4,Ecuador,141034,120511,11647
3492,Sun 10/4,Egypt,103683,97355,5981
3493,Sun 10/4,El Salvador,29450,24296,863
3494,Sun 10/4,Equatorial Guinea,5045,4879,83
3495,Sun 10/4,Eritrea,398,358,0
3496,Sun 10/4,Estonia,3607,2749,67
3497,Sun 10/4,Eswatini,5569,5127,111
3498,Sun 10/4,Ethiopia,78819,33060,1222
3499,Sun 10/4,Fiji,32,28,2
3500,Sun 10/4,Finland,10538,8100,345
3501,Sun 10/4,France,629509,100281,32171
3502,Sun 10/4,Gabon,8797,8067,54
3503,Sun 10/4,Gambia,3594,2226,115
3504,Sun 10/4,Georgia,8118,4244,50
3505,Sun 10/4,Germany,301573,262002,9533
3506,Sun 10/4,Ghana,46829,46060,303
3507,Sun 10/4,Greece,19842,11686,409
3508,Sun 10/4,Grenada,24,24,0
3509,Sun 10/4,Guatemala,93963,82454,3293
3510,Sun 10/4,Guinea,10754,10098,66
3511,Sun 10/4,Guinea-Bissau,2362,1549,39
3512,Sun 10/4,Guyana,3093,1920,87
3513,Sun 10/4,Haiti,8819,6992,229
3514,Sun 10/4,Holy See,12,12,0
3515,Sun 10/4,Honduras,79629,29305,2422
3516,Sun 10/4,Hungary,30575,7470,822
3517,Sun 10/4,Iceland,2921,2277,10
3518,Sun 10/4,India,6623815,5586703,102685
3519,Sun 10/4,Indonesia,303498,228453,11151
3520,Sun 10/4,Iran,471772,389966,26957
3521,Sun 10/4,Iraq,379141,307482,9399
3522,Sun 10/4,Ireland,38032,23364,1810
3523,Sun 10/4,Israel,266775,195629,1719
3524,Sun 10/4,Italy,325329,231914,35986
3525,Sun 10/4,Jamaica,6895,2460,120
3526,Sun 10/4,Japan,85746,77851,1598
3527,Sun 10/4,Jordan,15640,5240,101
3528,Sun 10/4,Kazakhstan,108236,103277,1725
3529,Sun 10/4,Kenya,39427,25659,731
3530,Sun 10/4,"Korea, South",24164,21886,422
3531,Sun 10/4,Kosovo,15814,13856,630
3532,Sun 10/4,Kuwait,107025,99040,624
3533,Sun 10/4,Kyrgyzstan,47428,43418,1066
3534,Sun 10/4,Laos,23,22,0
3535,Sun 10/4,Latvia,2086,1307,38
3536,Sun 10/4,Lebanon,44482,19782,406
3537,Sun 10/4,Lesotho,1683,926,39
3538,Sun 10/4,Liberia,1348,1236,82
3539,Sun 10/4,Libya,36809,21429,592
3540,Sun 10/4,Liechtenstein,126,116,1
3541,Sun 10/4,Lithuania,5185,2495,94
3542,Sun 10/4,Luxembourg,8709,7428,125
3543,Sun 10/4,MS Zaandam,9,0,2
3544,Sun 10/4,Madagascar,16558,15486,232
3545,Sun 10/4,Malawi,5786,4541,179
3546,Sun 10/4,Malaysia,12381,10283,137
3547,Sun 10/4,Maldives,10530,9364,34
3548,Sun 10/4,Mali,3184,2479,131
3549,Sun 10/4,Malta,3270,2758,39
3550,Sun 10/4,Marshall Islands,0,0,0
3551,Sun 10/4,Mauritania,7520,7188,162
3552,Sun 10/4,Mauritius,385,357,10
3553,Sun 10/4,Mexico,761665,645123,79088
3554,Sun 10/4,Moldova,56579,40955,1366
3555,Sun 10/4,Monaco,222,189,2
3556,Sun 10/4,Mongolia,314,307,0
3557,Sun 10/4,Montenegro,12127,7953,179
3558,Sun 10/4,Morocco,133272,111036,2330
3559,Sun 10/4,Mozambique,9196,5852,66
3560,Sun 10/4,Namibia,11626,9429,123
3561,Sun 10/4,Nepal,86823,64069,535
3562,Sun 10/4,Netherlands,141226,4381,6508
3563,Sun 10/4,New Zealand,1855,1790,25
3564,Sun 10/4,Nicaragua,5170,2913,151
3565,Sun 10/4,Niger,1200,1115,69
3566,Sun 10/4,Nigeria,59345,50768,1113
3567,Sun 10/4,North Macedonia,18790,15341,756
3568,Sun 10/4,Norway,14457,11190,275
3569,Sun 10/4,Oman,101270,90296,977
3570,Sun 10/4,Pakistan,314616,298968,6513
3571,Sun 10/4,Panama,115286,91809,2423
3572,Sun 10/4,Papua New Guinea,540,527,7
3573,Sun 10/4,Paraguay,44182,27203,929
3574,Sun 10/4,Peru,821564,700868,32609
3575,Sun 10/4,Philippines,322497,273079,5776
3576,Sun 10/4,Poland,100074,73003,2630
3577,Sun 10/4,Portugal,79151,50207,2005
3578,Sun 10/4,Qatar,126498,123475,216
3579,Sun 10/4,Romania,135900,108135,5003
3580,Sun 10/4,Russia,1209039,975488,21260
3581,Sun 10/4,Rwanda,4866,3216,29
3582,Sun 10/4,Saint Kitts and Nevis,19,17,0
3583,Sun 10/4,Saint Lucia,27,27,0
3584,Sun 10/4,Saint Vincent and the Grenadines,64,64,0
3585,Sun 10/4,San Marino,732,680,42
3586,Sun 10/4,Sao Tome and Principe,913,887,15
3587,Sun 10/4,Saudi Arabia,336387,321485,4875
3588,Sun 10/4,Senegal,15094,12805,312
3589,Sun 10/4,Serbia,33901,0,754
3590,Sun 10/4,Seychelles,146,143,0
3591,Sun 10/4,Sierra Leone,2269,1706,72
3592,Sun 10/4,Singapore,57812,57575,27
3593,Sun 10/4,Slovakia,13139,4828,55
3594,Sun 10/4,Slovenia,6498,4265,155
3595,Sun 10/4,Solomon Islands,0,0,0
3596,Sun 10/4,Somalia,3745,3010,99
3597,Sun 10/4,South Africa,681289,614781,16976
3598,Sun 10/4,South Sudan,2726,1290,50
3599,Sun 10/4,Spain,789932,150376,32086
3600,Sun 10/4,Sri Lanka,3402,3258,13
3601,Sun 10/4,Sudan,13653,6764,836
3602,Sun 10/4,Suriname,4941,4741,106
3603,Sun 10/4,Sweden,94283,0,5895
3604,Sun 10/4,Switzerland,54384,45800,2077
3605,Sun 10/4,Syria,4366,1155,205
3606,Sun 10/4,Taiwan*,517,484,7
3607,Sun 10/4,Tajikistan,9935,8749,78
3608,Sun 10/4,Tanzania,509,183,21
3609,Sun 10/4,Thailand,3590,3390,59
3610,Sun 10/4,Timor-Leste,28,28,0
3611,Sun 10/4,Togo,1854,1392,48
3612,Sun 10/4,Trinidad and Tobago,4763,2843,81
3613,Sun 10/4,Tunisia,22230,5032,321
3614,Sun 10/4,Turkey,324443,285050,8441
3615,Sun 10/4,US,7402636,2911699,209998
3616,Sun 10/4,Uganda,8808,4736,81
3617,Sun 10/4,Ukraine,232424,103762,4495
3618,Sun 10/4,United Arab Emirates,98801,88123,426
3619,Sun 10/4,United Kingdom,505619,2403,42440
3620,Sun 10/4,Uruguay,2145,1844,48
3621,Sun 10/4,Uzbekistan,58612,55281,480
3622,Sun 10/4,Vanuatu,0,0,0
3623,Sun 10/4,Venezuela,78434,68917,653
3624,Sun 10/4,Vietnam,1096,1020,35
3625,Sun 10/4,West Bank and Gaza,41498,34698,330
3626,Sun 10/4,Western Sahara,10,8,1
3627,Sun 10/4,Yemen,2041,1320,591
3628,Sun 10/4,Zambia,15052,14187,333
3629,Sun 10/4,Zimbabwe,7888,6359,228
3630,Sun 10/11,Afghanistan,39799,33114,1477
3631,Sun 10/11,Albania,15399,9500,420
3632,Sun 10/11,Algeria,53072,37170,1801
3633,Sun 10/11,Andorra,2696,1814,55
3634,Sun 10/11,Angola,6366,2743,218
3635,Sun 10/11,Antigua and Barbuda,111,97,3
3636,Sun 10/11,Argentina,894206,721380,23868
3637,Sun 10/11,Armenia,56451,45824,1020
3638,Sun 10/11,Australia,27285,25000,898
3639,Sun 10/11,Austria,55319,43448,851
3640,Sun 10/11,Azerbaijan,41982,39357,609
3641,Sun 10/11,Bahamas,5078,2900,107
3642,Sun 10/11,Bahrain,75614,71249,275
3643,Sun 10/11,Bangladesh,378266,292860,5524
3644,Sun 10/11,Barbados,208,186,7
3645,Sun 10/11,Belarus,83534,77220,896
3646,Sun 10/11,Belgium,162258,20272,10191
3647,Sun 10/11,Belize,2531,1548,37
3648,Sun 10/11,Benin,2411,1973,41
3649,Sun 10/11,Bhutan,309,288,0
3650,Sun 10/11,Bolivia,138574,101103,8308
3651,Sun 10/11,Bosnia and Herzegovina,30647,23461,928
3652,Sun 10/11,Botswana,3219,834,18
3653,Sun 10/11,Brazil,5094979,4526393,150488
3654,Sun 10/11,Brunei,146,143,3
3655,Sun 10/11,Bulgaria,24402,15847,892
3656,Sun 10/11,Burkina Faso,2271,1542,61
3657,Sun 10/11,Burma,27974,9742,646
3658,Sun 10/11,Burundi,524,472,1
3659,Sun 10/11,Cabo Verde,7072,5981,75
3660,Sun 10/11,Cambodia,283,278,0
3661,Sun 10/11,Cameroon,21203,20117,423
3662,Sun 10/11,Canada,184403,155901,9666
3663,Sun 10/11,Central African Republic,4854,1924,62
3664,Sun 10/11,Chad,1304,1115,92
3665,Sun 10/11,Chile,481371,453352,13318
3666,Sun 10/11,China,90812,85669,4739
3667,Sun 10/11,Colombia,911316,789787,27834
3668,Sun 10/11,Comoros,495,475,7
3669,Sun 10/11,Congo (Brazzaville),5118,3887,90
3670,Sun 10/11,Congo (Kinshasa),10851,10242,276
3671,Sun 10/11,Costa Rica,87439,52669,1076
3672,Sun 10/11,Cote d'Ivoire,20154,19798,120
3673,Sun 10/11,Croatia,20440,17298,324
3674,Sun 10/11,Cuba,5978,5540,123
3675,Sun 10/11,Cyprus,2006,1444,25
3676,Sun 10/11,Czechia,117110,54980,987
3677,Sun 10/11,Denmark,32915,26855,669
3678,Sun 10/11,Diamond Princess,712,659,13
3679,Sun 10/11,Djibouti,5423,5355,61
3680,Sun 10/11,Dominica,32,24,0
3681,Sun 10/11,Dominican Republic,118477,94084,2173
3682,Sun 10/11,Ecuador,147033,128134,12191
3683,Sun 10/11,Egypt,104516,97688,6052
3684,Sun 10/11,El Salvador,30196,25438,890
3685,Sun 10/11,Equatorial Guinea,5063,4894,83
3686,Sun 10/11,Eritrea,414,372,0
3687,Sun 10/11,Estonia,3865,2958,68
3688,Sun 10/11,Eswatini,5669,5310,113
3689,Sun 10/11,Ethiopia,84295,38316,1287
3690,Sun 10/11,Fiji,32,28,2
3691,Sun 10/11,Finland,11998,8500,346
3692,Sun 10/11,France,732434,103232,32601
3693,Sun 10/11,Gabon,8835,8189,54
3694,Sun 10/11,Gambia,3632,2543,117
3695,Sun 10/11,Georgia,11794,6327,85
3696,Sun 10/11,Germany,326309,276983,9626
