id,Date,State,Total Confirmed Cases,Total Deaths
2563,Sun 10/11,New Mexico,32983,911
2564,Sun 10/11,New York,479013,32879
2565,Sun 10/11,North Carolina,231564,3791
2566,Sun 10/11,North Dakota,27269,343
2567,Sun 10/11,Northern Mariana Islands,77,2
2568,Sun 10/11,Ohio,168749,4999
2569,Sun 10/11,Oklahoma,99387,1098
2570,Sun 10/11,Oregon,37263,600
2571,Sun 10/11,Pennsylvania,176820,8426
2572,Sun 10/11,Puerto Rico,53671,730
2573,Sun 10/11,Rhode Island,26294,1130
2574,Sun 10/11,South Carolina,157406,3552
2575,Sun 10/11,South Dakota,28564,286
2576,Sun 10/11,Tennessee,211426,2738
2577,Sun 10/11,Texas,832730,17047
2578,Sun 10/11,Utah,85844,518
2579,Sun 10/11,Vermont,1868,58
2580,Sun 10/11,Virgin Islands,1325,20
2581,Sun 10/11,Virginia,158716,3358
2582,Sun 10/11,Washington,97527,2289
2583,Sun 10/11,West Virginia,18128,382
2584,Sun 10/11,Wisconsin,158426,1477
2585,Sun 10/11,Wyoming,7611,54
2586,Mon 10/12,Alabama,166076,2665
2587,Mon 10/12,Alaska,10805,56
2588,Mon 10/12,Arizona,226072,5759
2589,Mon 10/12,Arkansas,93487,1586
2590,Mon 10/12,California,859959,16594
2591,Mon 10/12,Colorado,79499,2144
2592,Mon 10/12,Connecticut,61377,4532
2593,Mon 10/12,Delaware,22289,656
2594,Mon 10/12,District of Columbia,16022,637
2595,Mon 10/12,Florida,736016,15411
2596,Mon 10/12,Georgia,339577,7259
2597,Mon 10/12,Guam,4139,61
2598,Mon 10/12,Hawaii,13675,168
2599,Mon 10/12,Idaho,48663,511
2600,Mon 10/12,Illinois,325755,9258
2601,Mon 10/12,Indiana,138933,3795
2602,Mon 10/12,Iowa,100451,1481
2603,Mon 10/12,Kansas,69158,774
2604,Mon 10/12,Kentucky,83074,1300
2605,Mon 10/12,Louisiana,174647,5669
2606,Mon 10/12,Maine,5752,143
2607,Mon 10/12,Maryland,132357,4003
2608,Mon 10/12,Massachusetts,139663,9617
2609,Mon 10/12,Michigan,151284,7227
2610,Mon 10/12,Minnesota,113492,2197
2611,Mon 10/12,Mississippi,105228,3101
2612,Mon 10/12,Missouri,149460,2484
2613,Mon 10/12,Montana,19205,212
2614,Mon 10/12,Nebraska,52839,529
2615,Mon 10/12,Nevada,86433,1670
2616,Mon 10/12,New Hampshire,9208,456
2617,Mon 10/12,New Jersey,215885,16175
2618,Mon 10/12,New Mexico,33362,915
2619,Mon 10/12,New York,480045,32896
2620,Mon 10/12,North Carolina,233059,3799
2621,Mon 10/12,North Dakota,27742,350
2622,Mon 10/12,Northern Mariana Islands,77,2
2623,Mon 10/12,Ohio,170179,5005
2624,Mon 10/12,Oklahoma,100184,1104
2625,Mon 10/12,Oregon,37472,600
2626,Mon 10/12,Pennsylvania,177844,8444
2627,Mon 10/12,Puerto Rico,54234,735
2628,Mon 10/12,Rhode Island,26294,1130
2629,Mon 10/12,South Carolina,158055,3559
2630,Mon 10/12,South Dakota,28925,288
2631,Mon 10/12,Tennessee,214245,2745
2632,Mon 10/12,Texas,836787,17073
2633,Mon 10/12,Utah,86879,524
2634,Mon 10/12,Vermont,1876,58
2635,Mon 10/12,Virgin Islands,1325,20
2636,Mon 10/12,Virginia,159570,3361
2637,Mon 10/12,Washington,98265,2292
2638,Mon 10/12,West Virginia,18281,385
2639,Mon 10/12,Wisconsin,160655,1488
2640,Mon 10/12,Wyoming,7802,54
2641,Tue 10/13,Alabama,167193,2665
2642,Tue 10/13,Alaska,10960,56
2643,Tue 10/13,Arizona,226749,5767
2644,Tue 10/13,Arkansas,94167,1611
2645,Tue 10/13,California,863614,16650
2646,Tue 10/13,Colorado,80414,2181
2647,Tue 10/13,Connecticut,61697,4533
2648,Tue 10/13,Delaware,22394,659
2649,Tue 10/13,District of Columbia,16068,637
2650,Tue 10/13,Florida,738741,15530
2651,Tue 10/13,Georgia,340758,7282
2652,Tue 10/13,Guam,4235,62
2653,Tue 10/13,Hawaii,13736,172
2654,Tue 10/13,Idaho,49987,514
2655,Tue 10/13,Illinois,329160,9288
2656,Tue 10/13,Indiana,140505,3822
2657,Tue 10/13,Iowa,101531,1491
2658,Tue 10/13,Kansas,69392,786
2659,Tue 10/13,Kentucky,83967,1318
2660,Tue 10/13,Louisiana,175329,5679
2661,Tue 10/13,Maine,5780,143
2662,Tue 10/13,Maryland,132839,4012
2663,Tue 10/13,Massachusetts,140412,9630
2664,Tue 10/13,Michigan,152842,7257
2665,Tue 10/13,Minnesota,114627,2204
2666,Tue 10/13,Mississippi,105941,3115
2667,Tue 10/13,Missouri,150496,2495
2668,Tue 10/13,Montana,19682,217
2669,Tue 10/13,Nebraska,53543,533
2670,Tue 10/13,Nevada,86970,1677
2671,Tue 10/13,New Hampshire,9279,456
2672,Tue 10/13,New Jersey,216873,16182
2673,Tue 10/13,New Mexico,33713,918
2674,Tue 10/13,New York,481436,32905
2675,Tue 10/13,North Carolina,234842,3849
2676,Tue 10/13,North Dakota,28250,362
2677,Tue 10/13,Northern Mariana Islands,77,2
2678,Tue 10/13,Ohio,171626,5017
2679,Tue 10/13,Oklahoma,101493,1119
2680,Tue 10/13,Oregon,37788,605
2681,Tue 10/13,Pennsylvania,179673,8458
2682,Tue 10/13,Puerto Rico,54540,738
2683,Tue 10/13,Rhode Island,26960,1139
2684,Tue 10/13,South Carolina,158883,3576
2685,Tue 10/13,South Dakota,29339,288
2686,Tue 10/13,Tennessee,215423,2768
2687,Tue 10/13,Texas,842261,17165
2688,Tue 10/13,Utah,87825,524
2689,Tue 10/13,Vermont,1886,58
2690,Tue 10/13,Virgin Islands,1328,20
2691,Tue 10/13,Virginia,160805,3372
2692,Tue 10/13,Washington,99311,2311
2693,Tue 10/13,West Virginia,18555,387
2694,Tue 10/13,Wisconsin,164137,1521
2695,Tue 10/13,Wyoming,7964,57
2696,Wed 10/14,Alabama,167977,2706
2697,Wed 10/14,Alaska,11103,60
2698,Wed 10/14,Arizona,227660,5772
2699,Wed 10/14,Arkansas,95246,1634
2700,Wed 10/14,California,867094,16752
2701,Wed 10/14,Colorado,81205,2186
2702,Wed 10/14,Connecticut,61861,4537
2703,Wed 10/14,Delaware,22465,660
2704,Wed 10/14,District of Columbia,16132,638
2705,Wed 10/14,Florida,741624,15594
2706,Wed 10/14,Georgia,342302,7298
2707,Wed 10/14,Guam,4310,62
2708,Wed 10/14,Hawaii,13834,182
2709,Wed 10/14,Idaho,50534,520
2710,Wed 10/14,Illinois,332124,9335
2711,Wed 10/14,Indiana,141670,3836
2712,Wed 10/14,Iowa,102905,1505
2713,Wed 10/14,Kansas,70665,838
2714,Wed 10/14,Kentucky,85278,1325
2715,Wed 10/14,Louisiana,176209,5695
2716,Wed 10/14,Maine,5816,143
2717,Wed 10/14,Maryland,133413,4022
2718,Wed 10/14,Massachusetts,140992,9647
2719,Wed 10/14,Michigan,154409,7270
2720,Wed 10/14,Minnesota,115996,2233
2721,Wed 10/14,Mississippi,106817,3140
2722,Wed 10/14,Missouri,154213,2598
2723,Wed 10/14,Montana,20321,225
2724,Wed 10/14,Nebraska,54467,536
2725,Wed 10/14,Nevada,87527,1694
2726,Wed 10/14,New Hampshire,9349,458
2727,Wed 10/14,New Jersey,217812,16191
2728,Wed 10/14,New Mexico,34290,921
2729,Wed 10/14,New York,482671,32916
2730,Wed 10/14,North Carolina,236812,3882
2731,Wed 10/14,North Dakota,28952,370
2732,Wed 10/14,Northern Mariana Islands,77,2
2733,Wed 10/14,Ohio,173665,5033
2734,Wed 10/14,Oklahoma,102615,1132
2735,Wed 10/14,Oregon,38175,609
2736,Wed 10/14,Pennsylvania,180956,8481
2737,Wed 10/14,Puerto Rico,55516,742
2738,Wed 10/14,Rhode Island,27164,1147
2739,Wed 10/14,South Carolina,159809,3593
2740,Wed 10/14,South Dakota,30215,291
2741,Wed 10/14,Tennessee,217140,2801
2742,Wed 10/14,Texas,848153,17276
2743,Wed 10/14,Utah,89018,529
2744,Wed 10/14,Vermont,1889,58
2745,Wed 10/14,Virgin Islands,1328,20
2746,Wed 10/14,Virginia,161610,3381
2747,Wed 10/14,Washington,100068,2319
2748,Wed 10/14,West Virginia,18818,391
2749,Wed 10/14,Wisconsin,167441,1549
2750,Wed 10/14,Wyoming,8177,57
2751,Thu 10/15,Alabama,169162,2756
2752,Thu 10/15,Alaska,11268,61
2753,Thu 10/15,Arizona,228748,5789
2754,Thu 10/15,Arkansas,96524,1645
2755,Thu 10/15,California,870380,16839
2756,Thu 10/15,Colorado,82443,2187
2757,Thu 10/15,Connecticut,62028,4540
2758,Thu 10/15,Delaware,22560,661
2759,Thu 10/15,District of Columbia,16166,638
2760,Thu 10/15,Florida,744980,15735
2761,Thu 10/15,Georgia,344093,7320
2762,Thu 10/15,Guam,4396,62
2763,Thu 10/15,Hawaii,13922,183
2764,Thu 10/15,Idaho,51471,521
2765,Thu 10/15,Illinois,336211,9392
2766,Thu 10/15,Indiana,143617,3864
2767,Thu 10/15,Iowa,104232,1516
2768,Thu 10/15,Kansas,70815,838
2769,Thu 10/15,Kentucky,86410,1341
2770,Thu 10/15,Louisiana,176952,5707
2771,Thu 10/15,Maine,5836,144
2772,Thu 10/15,Maryland,134042,4028
2773,Thu 10/15,Massachusetts,141579,9672
2774,Thu 10/15,Michigan,156926,7304
2775,Thu 10/15,Minnesota,117159,2252
2776,Thu 10/15,Mississippi,108139,3152
2777,Thu 10/15,Missouri,156142,2531
2778,Thu 10/15,Montana,21043,230
2779,Thu 10/15,Nebraska,55428,546
2780,Thu 10/15,Nevada,88081,1700
2781,Thu 10/15,New Hampshire,9426,463
2782,Thu 10/15,New Jersey,218783,16197
2783,Thu 10/15,New Mexico,34958,922
2784,Thu 10/15,New York,484135,32935
2785,Thu 10/15,North Carolina,239338,3899
2786,Thu 10/15,North Dakota,29658,375
2787,Thu 10/15,Northern Mariana Islands,80,2
2788,Thu 10/15,Ohio,175843,5038
2789,Thu 10/15,Oklahoma,103836,1143
2790,Thu 10/15,Oregon,38536,613
2791,Thu 10/15,Pennsylvania,182502,8496
2792,Thu 10/15,Puerto Rico,56085,743
2793,Thu 10/15,Rhode Island,27438,1149
2794,Thu 10/15,South Carolina,161106,3607
2795,Thu 10/15,South Dakota,31012,304
2796,Thu 10/15,Tennessee,219355,2836
2797,Thu 10/15,Texas,853949,17362
2798,Thu 10/15,Utah,90488,531
2799,Thu 10/15,Vermont,1903,58
2800,Thu 10/15,Virgin Islands,1329,21
2801,Thu 10/15,Virginia,162941,3388
2802,Thu 10/15,Washington,100838,2331
2803,Thu 10/15,West Virginia,19082,393
2804,Thu 10/15,Wisconsin,171480,1568
2805,Thu 10/15,Wyoming,8375,57
2806,Fri 10/16,Alabama,170374,2786
2807,Fri 10/16,Alaska,11496,62
2808,Fri 10/16,Arizona,229508,5806
2809,Fri 10/16,Arkansas,97539,1665
2810,Fri 10/16,California,874101,16901
2811,Fri 10/16,Colorado,83712,2196
2812,Fri 10/16,Connecticut,62830,4542
2813,Fri 10/16,Delaware,22724,662
2814,Fri 10/16,District of Columbia,16255,641
2815,Fri 10/16,Florida,748429,15829
2816,Fri 10/16,Georgia,345879,7382
2817,Fri 10/16,Guam,4507,64
2818,Fri 10/16,Hawaii,14007,184
2819,Fri 10/16,Idaho,52234,529
2820,Fri 10/16,Illinois,341219,9447
2821,Fri 10/16,Indiana,145915,3887
2822,Fri 10/16,Iowa,105746,1524
2823,Fri 10/16,Kansas,72509,859
2824,Fri 10/16,Kentucky,87764,1349
2825,Fri 10/16,Louisiana,177726,5727
2826,Fri 10/16,Maine,5865,145
2827,Fri 10/16,Maryland,134822,4032
2828,Fri 10/16,Massachusetts,142346,9702
2829,Fri 10/16,Michigan,159144,7320
2830,Fri 10/16,Minnesota,119449,2265
2831,Fri 10/16,Mississippi,109255,3160
2832,Fri 10/16,Missouri,158764,2550
2833,Fri 10/16,Montana,21674,235
2834,Fri 10/16,Nebraska,56724,556
2835,Fri 10/16,Nevada,88832,1707
2836,Fri 10/16,New Hampshire,9514,465
2837,Fri 10/16,New Jersey,219593,16202
2838,Fri 10/16,New Mexico,35770,928
2839,Fri 10/16,New York,485838,32944
2840,Fri 10/16,North Carolina,242032,3938
2841,Fri 10/16,North Dakota,30522,393
2842,Fri 10/16,Northern Mariana Islands,80,2
2843,Fri 10/16,Ohio,177991,5054
2844,Fri 10/16,Oklahoma,105308,1154
2845,Fri 10/16,Oregon,38947,620
2846,Fri 10/16,Pennsylvania,184185,8524
2847,Fri 10/16,Puerto Rico,56412,758
2848,Fri 10/16,Rhode Island,27691,1152
2849,Fri 10/16,South Carolina,162253,3615
2850,Fri 10/16,South Dakota,31805,307
2851,Fri 10/16,Tennessee,220099,2847
2852,Fri 10/16,Texas,859553,17454
2853,Fri 10/16,Utah,91966,539
2854,Fri 10/16,Vermont,1915,58
2855,Fri 10/16,Virgin Islands,1329,21
2856,Fri 10/16,Virginia,164124,3408
2857,Fri 10/16,Washington,101533,2338
2858,Fri 10/16,West Virginia,19580,396
2859,Fri 10/16,Wisconsin,175652,1588
2860,Fri 10/16,Wyoming,8665,57
2861,Sat 10/17,Alabama,171662,2788
2862,Sat 10/17,Alaska,11710,63
2863,Sat 10/17,Arizona,230412,5824
2864,Sat 10/17,Arkansas,98422,1684
2865,Sat 10/17,California,876257,16940
2866,Sat 10/17,Colorado,84804,2199
2867,Sat 10/17,Connecticut,62830,4542
2868,Sat 10/17,Delaware,22942,664
2869,Sat 10/17,District of Columbia,16334,641
2870,Sat 10/17,Florida,752473,15916
2871,Sat 10/17,Georgia,347468,7429
2872,Sat 10/17,Guam,4507,64
2873,Sat 10/17,Hawaii,14101,185
2874,Sat 10/17,Idaho,52582,532
2875,Sat 10/17,Illinois,344787,9474
2876,Sat 10/17,Indiana,148400,3918
2877,Sat 10/17,Iowa,106698,1528
2878,Sat 10/17,Kansas,72616,859
2879,Sat 10/17,Kentucky,88823,1363
2880,Sat 10/17,Louisiana,177726,5727
2881,Sat 10/17,Maine,5913,146
2882,Sat 10/17,Maryland,135463,4036
2883,Sat 10/17,Massachusetts,142930,9723
2884,Sat 10/17,Michigan,159259,7323
2885,Sat 10/17,Minnesota,121143,2270
2886,Sat 10/17,Mississippi,110006,3171
2887,Sat 10/17,Missouri,160654,2645
2888,Sat 10/17,Montana,22284,240
2889,Sat 10/17,Nebraska,57334,557
2890,Sat 10/17,Nevada,89848,1709
2891,Sat 10/17,New Hampshire,9625,466
2892,Sat 10/17,New Jersey,220527,16204
2893,Sat 10/17,New Mexico,36343,929
2894,Sat 10/17,New York,487626,32959
2895,Sat 10/17,North Carolina,244020,3955
2896,Sat 10/17,North Dakota,31266,404
2897,Sat 10/17,Northern Mariana Islands,86,2
2898,Sat 10/17,Ohio,180225,5067
2899,Sat 10/17,Oklahoma,106503,1168
2900,Sat 10/17,Oregon,39316,622
2901,Sat 10/17,Pennsylvania,185670,8535
2902,Sat 10/17,Puerto Rico,56650,761
2903,Sat 10/17,Rhode Island,27691,1152
2904,Sat 10/17,South Carolina,163214,3637
2905,Sat 10/17,South Dakota,32611,315
2906,Sat 10/17,Tennessee,222608,2875
2907,Sat 10/17,Texas,863979,17518
2908,Sat 10/17,Utah,93297,541
2909,Sat 10/17,Vermont,1926,58
2910,Sat 10/17,Virgin Islands,1335,21
2911,Sat 10/17,Virginia,165238,3422
2912,Sat 10/17,Washington,102054,2339
2913,Sat 10/17,West Virginia,19801,399
2914,Sat 10/17,Wisconsin,175652,1588
2915,Sat 10/17,Wyoming,8816,57
2916,Sun 10/18,Alabama,172626,2788
2917,Sun 10/18,Alaska,11934,63
2918,Sun 10/18,Arizona,231149,5827
2919,Sun 10/18,Arkansas,99066,1704
2920,Sun 10/18,California,878394,16979
2921,Sun 10/18,Colorado,85803,2199
2922,Sun 10/18,Connecticut,62830,4542
2923,Sun 10/18,Delaware,23093,665
2924,Sun 10/18,District of Columbia,16370,641
2925,Sun 10/18,Florida,755012,15966
2926,Sun 10/18,Georgia,348773,7460
2927,Sun 10/18,Guam,4507,64
2928,Sun 10/18,Hawaii,14183,186
2929,Sun 10/18,Idaho,53092,532
2930,Sun 10/18,Illinois,348870,9491
2931,Sun 10/18,Indiana,150005,3937
2932,Sun 10/18,Iowa,107334,1532
2933,Sun 10/18,Kansas,72722,859
2934,Sun 10/18,Kentucky,89538,1372
2935,Sun 10/18,Louisiana,178869,5750
2936,Sun 10/18,Maine,5939,146
2937,Sun 10/18,Maryland,136149,4037
2938,Sun 10/18,Massachusetts,143660,9737
2939,Sun 10/18,Michigan,159337,7323
2940,Sun 10/18,Minnesota,122865,2287
2941,Sun 10/18,Mississippi,110239,3171
2942,Sun 10/18,Missouri,162156,2648
2943,Sun 10/18,Montana,22821,241
2944,Sun 10/18,Nebraska,58068,557
2945,Sun 10/18,Nevada,90374,1711
2946,Sun 10/18,New Hampshire,9694,467
2947,Sun 10/18,New Jersey,221802,16211
2948,Sun 10/18,New Mexico,36788,934
2949,Sun 10/18,New York,489016,32972
2950,Sun 10/18,North Carolina,246116,3961
2951,Sun 10/18,North Dakota,31983,409
2952,Sun 10/18,Northern Mariana Islands,86,2
2953,Sun 10/18,Ohio,181787,5067
2954,Sun 10/18,Oklahoma,107299,1171
2955,Sun 10/18,Oregon,39532,622
2956,Sun 10/18,Pennsylvania,186772,8555
2957,Sun 10/18,Puerto Rico,57293,766
2958,Sun 10/18,Rhode Island,27691,1152
2959,Sun 10/18,South Carolina,163990,3650
2960,Sun 10/18,South Dakota,33269,323
2961,Sun 10/18,Tennessee,225126,2884
2962,Sun 10/18,Texas,869362,17541
2963,Sun 10/18,Utah,94394,544
2964,Sun 10/18,Vermont,1937,58
2965,Sun 10/18,Virgin Islands,1335,21
2966,Sun 10/18,Virginia,166138,3433
2967,Sun 10/18,Washington,102403,2339
2968,Sun 10/18,West Virginia,20081,399
2969,Sun 10/18,Wisconsin,175652,1588
2970,Sun 10/18,Wyoming,9025,57
2971,Mon 10/19,Alabama,173485,2789
2972,Mon 10/19,Alaska,12138,63
2973,Mon 10/19,Arizona,231933,5830
2974,Mon 10/19,Arkansas,99597,1714
2975,Mon 10/19,California,882665,16987
2976,Mon 10/19,Colorado,86727,2207
2977,Mon 10/19,Connecticut,64021,4554
2978,Mon 10/19,Delaware,23196,666
2979,Mon 10/19,District of Columbia,16395,641
2980,Mon 10/19,Florida,756719,16020
2981,Mon 10/19,Georgia,350654,7479
2982,Mon 10/19,Guam,4725,67
2983,Mon 10/19,Hawaii,14218,186
2984,Mon 10/19,Idaho,54123,535
2985,Mon 10/19,Illinois,352449,9520
2986,Mon 10/19,Indiana,151588,3960
2987,Mon 10/19,Iowa,108114,1548
2988,Mon 10/19,Kansas,74616,872
2989,Mon 10/19,Kentucky,90443,1381
2990,Mon 10/19,Louisiana,179070,5766
2991,Mon 10/19,Maine,5962,146
2992,Mon 10/19,Maryland,136643,4041
2993,Mon 10/19,Massachusetts,144488,9753
2994,Mon 10/19,Michigan,164055,7364
2995,Mon 10/19,Minnesota,124492,2292
2996,Mon 10/19,Mississippi,110592,3171
2997,Mon 10/19,Missouri,164249,2660
2998,Mon 10/19,Montana,23503,242
2999,Mon 10/19,Nebraska,58817,568
3000,Mon 10/19,Nevada,90978,1714
3001,Mon 10/19,New Hampshire,9746,468
3002,Mon 10/19,New Jersey,222994,16214
3003,Mon 10/19,New Mexico,37302,935
3004,Mon 10/19,New York,490015,32990
3005,Mon 10/19,North Carolina,247551,3969
3006,Mon 10/19,North Dakota,32642,413
3007,Mon 10/19,Northern Mariana Islands,86,2
3008,Mon 10/19,Ohio,183624,5075
3009,Mon 10/19,Oklahoma,108073,1173
3010,Mon 10/19,Oregon,39799,630
3011,Mon 10/19,Pennsylvania,188442,8562
3012,Mon 10/19,Puerto Rico,57950,768
3013,Mon 10/19,Rhode Island,28347,1159
3014,Mon 10/19,South Carolina,164609,3661
3015,Mon 10/19,South Dakota,33836,323
3016,Mon 10/19,Tennessee,228267,2896
3017,Mon 10/19,Texas,874057,17564
3018,Mon 10/19,Utah,95572,547
3019,Mon 10/19,Vermont,1946,58
3020,Mon 10/19,Virgin Islands,1335,21
3021,Mon 10/19,Virginia,166828,3457
3022,Mon 10/19,Washington,103323,2357
3023,Mon 10/19,West Virginia,20293,399
3024,Mon 10/19,Wisconsin,183177,1624
3025,Mon 10/19,Wyoming,9311,57
3026,Tue 10/20,Alabama,174528,2805
3027,Tue 10/20,Alaska,12349,63
3028,Tue 10/20,Arizona,232939,5837
3029,Tue 10/20,Arkansas,100441,1728
3030,Tue 10/20,California,887093,17067
3031,Tue 10/20,Colorado,87966,2212
3032,Tue 10/20,Connecticut,64455,4559
3033,Tue 10/20,Delaware,23325,668
3034,Tue 10/20,District of Columbia,16445,642
3035,Tue 10/20,Florida,760381,16104
3036,Tue 10/20,Georgia,351990,7494
3037,Tue 10/20,Guam,4855,67
3038,Tue 10/20,Hawaii,14302,188
3039,Tue 10/20,Idaho,55153,541
3040,Tue 10/20,Illinois,356151,9562
3041,Tue 10/20,Indiana,153088,4008
3042,Tue 10/20,Iowa,109210,1576
3043,Tue 10/20,Kansas,74883,902
3044,Tue 10/20,Kentucky,91731,1403
3045,Tue 10/20,Louisiana,179769,5772
3046,Tue 10/20,Maine,5989,146
3047,Tue 10/20,Maryland,137229,4050
3048,Tue 10/20,Massachusetts,145464,9758
3049,Tue 10/20,Michigan,165949,7386
3050,Tue 10/20,Minnesota,125584,2299
3051,Tue 10/20,Mississippi,111322,3202
3052,Tue 10/20,Missouri,164891,2668
3053,Tue 10/20,Montana,24201,252
3054,Tue 10/20,Nebraska,59409,575
3055,Tue 10/20,Nevada,91679,1728
3056,Tue 10/20,New Hampshire,9828,468
3057,Tue 10/20,New Jersey,223982,16227
3058,Tue 10/20,New Mexico,37896,942
3059,Tue 10/20,New York,491216,32998
3060,Tue 10/20,North Carolina,249158,4018
3061,Tue 10/20,North Dakota,33671,417
3062,Tue 10/20,Northern Mariana Islands,88,2
3063,Tue 10/20,Ohio,185639,5083
3064,Tue 10/20,Oklahoma,109548,1191
3065,Tue 10/20,Oregon,40149,636
3066,Tue 10/20,Pennsylvania,189988,8591
3067,Tue 10/20,Puerto Rico,58643,769
3068,Tue 10/20,Rhode Island,28649,1164
3069,Tue 10/20,South Carolina,165493,3696
3070,Tue 10/20,South Dakota,34457,330
3071,Tue 10/20,Tennessee,229794,2924
3072,Tue 10/20,Texas,879939,17644
3073,Tue 10/20,Utah,96643,552
3074,Tue 10/20,Vermont,1956,58
3075,Tue 10/20,Virgin Islands,1337,21
3076,Tue 10/20,Virginia,167754,3485
3077,Tue 10/20,Washington,103845,2380
3078,Tue 10/20,West Virginia,20519,408
3079,Tue 10/20,Wisconsin,187898,1660
3080,Tue 10/20,Wyoming,9526,61
3081,Wed 10/21,Alabama,175674,2828
3082,Wed 10/21,Alaska,12559,64
3083,Wed 10/21,Arizona,233948,5854
3084,Wed 10/21,Arkansas,101596,1751
3085,Wed 10/21,California,890153,17189
3086,Wed 10/21,Colorado,89245,2220
3087,Wed 10/21,Connecticut,64871,4567
3088,Wed 10/21,Delaware,23375,670
3089,Wed 10/21,District of Columbia,16498,642
3090,Wed 10/21,Florida,762525,16209
3091,Wed 10/21,Georgia,353449,7523
3092,Wed 10/21,Guam,4937,69
3093,Wed 10/21,Hawaii,14379,202
3094,Wed 10/21,Idaho,55922,551
3095,Wed 10/21,Illinois,360160,9622
3096,Wed 10/21,Indiana,154822,4023
3097,Wed 10/21,Iowa,110444,1594
3098,Wed 10/21,Kansas,76299,952
3099,Wed 10/21,Kentucky,93110,1424
3100,Wed 10/21,Louisiana,181132,5790
3101,Wed 10/21,Maine,6027,146
3102,Wed 10/21,Maryland,137720,4058
3103,Wed 10/21,Massachusetts,146166,9780
3104,Wed 10/21,Michigan,167857,7420
3105,Wed 10/21,Minnesota,126644,2334
3106,Wed 10/21,Mississippi,112123,3223
3107,Wed 10/21,Missouri,167435,2716
3108,Wed 10/21,Montana,24818,276
3109,Wed 10/21,Nebraska,60308,586
3110,Wed 10/21,Nevada,92193,1735
3111,Wed 10/21,New Hampshire,9917,469
3112,Wed 10/21,New Jersey,225012,16245
3113,Wed 10/21,New Mexico,38715,950
3114,Wed 10/21,New York,493245,33005
3115,Wed 10/21,North Carolina,251010,4063
3116,Wed 10/21,North Dakota,34170,427
3117,Wed 10/21,Northern Mariana Islands,88,2
3118,Wed 10/21,Ohio,188005,5149
3119,Wed 10/21,Oklahoma,110855,1210
3120,Wed 10/21,Oregon,40458,638
3121,Wed 10/21,Pennsylvania,191347,8629
3122,Wed 10/21,Puerto Rico,58830,774
3123,Wed 10/21,Rhode Island,29123,1169
3124,Wed 10/21,South Carolina,166357,3708
3125,Wed 10/21,South Dakota,35044,333
3126,Wed 10/21,Tennessee,232100,2946
3127,Wed 10/21,Texas,886403,17743
3128,Wed 10/21,Utah,98037,558
3129,Wed 10/21,Vermont,1971,58
3130,Wed 10/21,Virgin Islands,1337,21
3131,Wed 10/21,Virginia,168772,3515
3132,Wed 10/21,Washington,104624,2384
3133,Wed 10/21,West Virginia,20734,413
3134,Wed 10/21,Wisconsin,192225,1707
3135,Wed 10/21,Wyoming,9848,61
3136,Thu 10/22,Alabama,177064,2843
3137,Thu 10/22,Alaska,12790,64
3138,Thu 10/22,Arizona,234914,5859
3139,Thu 10/22,Arkansas,102798,1772
3140,Thu 10/22,California,896424,17266
3141,Thu 10/22,Colorado,90639,2224
3142,Thu 10/22,Connecticut,65373,4569
3143,Thu 10/22,Delaware,23528,670
3144,Thu 10/22,District of Columbia,16537,642
3145,Thu 10/22,Florida,768083,16266
3146,Thu 10/22,Georgia,355156,7547
3147,Thu 10/22,Guam,5025,70
3148,Thu 10/22,Hawaii,14478,205
3149,Thu 10/22,Idaho,56944,560
3150,Thu 10/22,Illinois,365120,9663
3151,Thu 10/22,Indiana,157678,4065
3152,Thu 10/22,Iowa,112242,1617
3153,Thu 10/22,Kansas,76546,952
3154,Thu 10/22,Kentucky,94582,1439
3155,Thu 10/22,Louisiana,181904,5799
3156,Thu 10/22,Maine,6064,146
3157,Thu 10/22,Maryland,138473,4070
3158,Thu 10/22,Massachusetts,147215,9810
3159,Thu 10/22,Michigan,170102,7465
3160,Thu 10/22,Minnesota,128205,2354
3161,Thu 10/22,Mississippi,113081,3231
3162,Thu 10/22,Missouri,169311,2734
3163,Thu 10/22,Montana,25736,279
3164,Thu 10/22,Nebraska,61285,589
3165,Thu 10/22,Nevada,93028,1736
3166,Thu 10/22,New Hampshire,9994,470
3167,Thu 10/22,New Jersey,226174,16263
3168,Thu 10/22,New Mexico,39377,953
3169,Thu 10/22,New York,494874,33022
3170,Thu 10/22,North Carolina,253418,4110
3171,Thu 10/22,North Dakota,35057,436
3172,Thu 10/22,Northern Mariana Islands,88,2
3173,Thu 10/22,Ohio,190430,5161
3174,Thu 10/22,Oklahoma,112483,1221
3175,Thu 10/22,Oregon,40825,647
3176,Thu 10/22,Pennsylvania,193401,8660
3177,Thu 10/22,Puerto Rico,59037,783
3178,Thu 10/22,Rhode Island,29594,1173
3179,Thu 10/22,South Carolina,167485,3755
3180,Thu 10/22,South Dakota,36017,347
3181,Thu 10/22,Tennessee,234079,2983
3182,Thu 10/22,Texas,891656,17760
3183,Thu 10/22,Utah,99563,563
3184,Thu 10/22,Vermont,1987,58
3185,Thu 10/22,Virgin Islands,1343,21
3186,Thu 10/22,Virginia,170104,3524
3187,Thu 10/22,Washington,105364,2389
3188,Thu 10/22,West Virginia,21057,418
3189,Thu 10/22,Wisconsin,195853,1730
3190,Thu 10/22,Wyoming,10119,68
3191,Fri 10/23,Alabama,180916,2859
3192,Fri 10/23,Alaska,13067,64
