id,Provider,Location,Latitude,Longitude,Access Location,Borough,Neighborhood,Postal Code
1187,LinkNYC - Citybridge,2109 FREDERICK DOUGLASS BLVD,40.8,-73.96,Outdoor Kiosk,Manhattan,Central Harlem South,10026.0
1188,LinkNYC - Citybridge,2084 FREDERICK DOUGLASS BLVD,40.8,-73.96,Outdoor Kiosk,Manhattan,Central Harlem South,10026.0
1189,LinkNYC - Citybridge,2190 FREDERICK DOUGLASS BLVD,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem South,10026.0
1190,LinkNYC - Citybridge,2288 FREDERICK DOUGLASS BLVD,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem South,10027.0
1191,LinkNYC - Citybridge,2366 FREDERICK DOUGLASS BLVD,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem North-Polo Grounds,10027.0
1192,LinkNYC - Citybridge,2353 FREDERICK DOUGLASS BLVD,40.81,-73.95,Outdoor Kiosk,Manhattan,Central Harlem North-Polo Grounds,10027.0
1193,ALTICEUSA,Crotona Park- CROTONA PARK NORTH  2/P/E/O PROSPECT AV,40.84,-73.89,Outdoor,Bronx,East Tremont,10460.0
1194,ALTICEUSA,Crotona Park-CROTONA AV 4 P/S/O CRONTA PARK NORTH,40.84,-73.9,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
1195,ALTICEUSA,CROTONA PARK-C/O PROSPECT AVE AND CROTONA PARK N,40.84,-73.89,Outdoor,Bronx,East Tremont,10460.0
1196,ALTICEUSA,Crotona Park- CROTONA PARK NORTH  1/P/E/O CROTONA AV,40.84,-73.89,Outdoor,Bronx,East Tremont,10457.0
1197,ALTICEUSA,Crotona Park-CROTONA AV 2 P/S/O CRONTA PARK NORTH,40.84,-73.89,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
1198,ALTICEUSA,Crotona Park-CROTONA AV 3 P/S/O CRONTA PARK NORTH,40.84,-73.89,Outdoor,Bronx,park-cemetery-etc-Bronx,10457.0
1199,ALTICEUSA,Crotona Park-ON SPAN BETWEEN PS 4 & PS 171,40.88,-73.9,Outdoor,Bronx,Van Cortlandt Village,10463.0
1200,ALTICEUSA,ON SCHLEY AVENUE 2/P/E O BRUSH,40.82,-73.84,Outdoor,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,10465.0
1201,ALTICEUSA,BALCOM AV 1/P/E/O SCHLEY AV,40.82,-73.83,Outdoor,Bronx,Schuylerville-Throgs Neck-Edgewater Park,10465.0
1202,ALTICEUSA,BALCOM AV 3/P/E/O SCHLEY AV,40.82,-73.83,Outdoor,Bronx,Schuylerville-Throgs Neck-Edgewater Park,10465.0
1203,ALTICEUSA,BALCOM AV 5/P/E/O SCHLEY AV,40.82,-73.83,Outdoor,Bronx,Schuylerville-Throgs Neck-Edgewater Park,10465.0
1204,ALTICEUSA,BALCOM AV 1/P/E/O SAMPSON AV,40.82,-73.82,Outdoor,Bronx,Schuylerville-Throgs Neck-Edgewater Park,10465.0
1205,ALTICEUSA,BALCOM AV 2/P/W/O SAMPSON AV,40.82,-73.82,Outdoor,Bronx,Schuylerville-Throgs Neck-Edgewater Park,10465.0
1206,ALTICEUSA,SCHLEY AV  2/P/W/O HUTCHINSON RVR PK,40.82,-73.84,Outdoor,Bronx,Soundview-Castle Hill-Clason Point-Harding Park,10465.0
1207,ALTICEUSA,HUTCHINSON RVR PK 2 P/S/O SCHLEY AV,40.82,-73.84,Outdoor,Bronx,Schuylerville-Throgs Neck-Edgewater Park,10465.0
1208,ALTICEUSA,C/O SCHLEY AV /BRUSH AV,40.82,-73.83,Outdoor,Bronx,Schuylerville-Throgs Neck-Edgewater Park,10465.0
1209,ALTICEUSA,BALCOM AV 2/P/N/O SAMPSON AV,40.82,-73.82,Outdoor,Bronx,Schuylerville-Throgs Neck-Edgewater Park,10465.0
1210,ALTICEUSA,SPAN BTWH 725 & 737 SOUTHERN BL,40.81,-73.9,Outdoor,Bronx,Longwood,10455.0
1211,ALTICEUSA,EASEMENT 57TH ST 3 P/S/18TH AV,40.62,-73.98,Outdoor,Brooklyn,Borough Park,11204.0
1212,ALTICEUSA,EASEMENT 57TH ST 1 P/S/18TH AV,40.62,-73.99,Outdoor,Brooklyn,Borough Park,11204.0
1213,ALTICEUSA,EASEMENT 56TH ST 5 P/S/18TH AV,40.62,-73.98,Outdoor,Brooklyn,Borough Park,11204.0
1214,ALTICEUSA,EASEMENT 56TH ST 1P/S/18TH AV,40.62,-73.98,Outdoor,Brooklyn,Borough Park,11204.0
1215,ALTICEUSA,EASEMENT 56TH ST 9 P/S/18TH AV,40.62,-73.98,Outdoor,Brooklyn,Borough Park,11204.0
1216,ALTICEUSA,Cruger Av 1/P/S/O Magenta St,40.87,-73.87,Outdoor,Bronx,Williamsbridge-Olinville,10467.0
1217,ALTICEUSA,HOLLAND AV 1 P/S/O MAGENTA AV,40.87,-73.87,Outdoor,Bronx,Williamsbridge-Olinville,10467.0
1218,ALTICEUSA,HAMMERSLEY AV 1/P/W/O ELY AV,40.87,-73.84,Outdoor,Bronx,Eastchester-Edenwald-Baychester,10469.0
1219,ALTICEUSA,HAMMERSLEY AV 5/P/W/O ELY AV,40.87,-73.84,Outdoor,Bronx,Eastchester-Edenwald-Baychester,10469.0
1220,ALTICEUSA,GUNTHER AV 2/P/S/O BURKE AV,40.87,-73.84,Outdoor,Bronx,Eastchester-Edenwald-Baychester,10469.0
1221,ALTICEUSA,C/O BURKE AV /BRUNER AV,40.87,-73.84,Outdoor,Bronx,Eastchester-Edenwald-Baychester,10469.0
1222,ALTICEUSA,BACK LEFT SIDE OF ROOFTOP OF 335 CENTRAL AV,40.69,-73.92,Outdoor,Brooklyn,Bushwick South,11221.0
1223,ALTICEUSA,BACK RIGHT SIDE OF ROOFTOP OF 335 CENTRAL AV,40.69,-73.92,Outdoor,Brooklyn,Bushwick South,11221.0
1224,ALTICEUSA,Inside bldg-Multi-purpose room,40.69,-73.95,Indoor,Brooklyn,Bedford,11216.0
1225,ALTICEUSA,HORSESHOE PLAYGROUND-HALL PL 2/P/N/O E 165TH ST EAST SIDE,40.82,-73.9,Outdoor,Bronx,Longwood,10459.0
1226,Transit Wireless,"125 St (2,3)",40.81,-73.95,Subway Station,Manhattan,Central Harlem South,10027.0
1227,Transit Wireless,"125 St (4,5,6)",40.8,-73.94,Subway Station,Manhattan,East Harlem North,10035.0
1228,Transit Wireless,"125 St (A,B,C,D)",40.81,-73.95,Subway Station,Manhattan,Morningside Heights,10027.0
1229,Transit Wireless,"135 St (2,3)",40.81,-73.94,Subway Station,Manhattan,Central Harlem North-Polo Grounds,10030.0
1230,Transit Wireless,"135 St (A, B,C)",40.82,-73.95,Subway Station,Manhattan,Manhattanville,10031.0
1231,Transit Wireless,137 St-City College (1),40.82,-73.95,Subway Station,Manhattan,Manhattanville,10031.0
1232,Transit Wireless,"86 Street [4,5,6]",40.78,-73.96,Subway Station,Manhattan,Upper East Side-Carnegie Hill,10028.0
1233,Transit Wireless,145 St (1),40.83,-73.95,Subway Station,Manhattan,Hamilton Heights,10031.0
1234,Transit Wireless,145 St (3),40.82,-73.94,Subway Station,Manhattan,Central Harlem North-Polo Grounds,10030.0
1235,Transit Wireless,"145 St (A,B,C,D)",40.82,-73.94,Subway Station,Manhattan,Hamilton Heights,10031.0
1236,Transit Wireless,"155 St (B,D)",40.83,-73.94,Subway Station,Manhattan,Central Harlem North-Polo Grounds,10039.0
1237,Transit Wireless,155 St (C),40.83,-73.94,Subway Station,Manhattan,Hamilton Heights,10032.0
1238,Transit Wireless,157 St (1),40.83,-73.94,Subway Station,Manhattan,Washington Heights South,10032.0
1239,Transit Wireless,"161 St-Yankee Stadium (B,D,4)",40.71,-74.01,Subway Station,Manhattan,Battery Park City-Lower Manhattan,10048.0
1240,Transit Wireless,163 St-Amsterdam Av (C),40.84,-73.94,Subway Station,Manhattan,Washington Heights South,10032.0
1241,Transit Wireless,175 St (A),40.85,-73.94,Subway Station,Manhattan,Washington Heights South,10033.0
1242,Transit Wireless,181 St (A),40.85,-73.94,Subway Station,Manhattan,Washington Heights North,10033.0
1243,Transit Wireless,191 St (1),40.86,-73.93,Subway Station,Manhattan,Washington Heights North,10040.0
1244,Transit Wireless,68 St-Hunter College (6),40.77,-73.96,Subway Station,Manhattan,Upper East Side-Carnegie Hill,10065.0
1245,Transit Wireless,77 St (6),40.77,-73.96,Subway Station,Manhattan,Upper East Side-Carnegie Hill,10021.0
1246,Transit Wireless,96 St (6),40.79,-73.95,Subway Station,Manhattan,Upper East Side-Carnegie Hill,10128.0
1247,Transit Wireless,Brook Av (6),40.81,-73.92,Subway Station,Bronx,Mott Haven-Port Morris,10454.0
1248,Transit Wireless,Cathedral Pkwy-110 St (1),40.8,-73.97,Subway Station,Manhattan,Morningside Heights,10025.0
1249,Transit Wireless,"Cathedral Pkwy-110 St (B,C)",40.8,-73.96,Subway Station,Manhattan,Central Harlem South,10026.0
1250,Transit Wireless,Central Av (M),40.8,-73.95,Subway Station,Manhattan,Central Harlem South,10026.0
1251,Transit Wireless,Cypress Av (6),40.81,-73.91,Subway Station,Bronx,Mott Haven-Port Morris,10454.0
1252,Transit Wireless,"Delancey St (F)/Essex St (J,M,Z)",40.72,-73.99,Subway Station,Manhattan,Chinatown,10002.0
1253,Transit Wireless,"Delancey St (F)/Essex St (J,M,Z)",40.72,-73.99,Subway Station,Manhattan,Chinatown,10002.0
1254,Transit Wireless,Dyckman St (1),40.87,-73.93,Subway Station,Manhattan,Washington Heights North,10040.0
1255,Transit Wireless,East 143 St-St Mary's St (6),40.81,-73.91,Subway Station,Bronx,Mott Haven-Port Morris,10454.0
1256,Transit Wireless,East 149 St (6),40.81,-73.9,Subway Station,Bronx,Longwood,10455.0
1257,Transit Wireless,East Broadway (F),40.71,-73.99,Subway Station,Manhattan,Lower East Side,10002.0
1258,Transit Wireless,Flushing-Main St (7),40.76,-73.83,Subway Station,Queens,Flushing,11354.0
1259,Transit Wireless,"Fulton St (A,C,J,Z,2,3,4,5)",40.71,-74.01,Subway Station,Manhattan,Battery Park City-Lower Manhattan,10038.0
1260,Transit Wireless,"Fulton St (A,C,J,Z,2,3,4,5)",40.71,-74.01,Subway Station,Manhattan,Battery Park City-Lower Manhattan,10038.0
1261,Transit Wireless,"Fulton St (A,C,J,Z,2,3,4,5)",40.71,-74.01,Subway Station,Manhattan,Battery Park City-Lower Manhattan,10038.0
1262,Transit Wireless,"Fulton St (A,C,J,Z,2,3,4,5)",40.71,-74.0,Subway Station,Manhattan,Chinatown,10013.0
1263,Transit Wireless,"Fulton St (A,C,J,Z,2,3,4,5)",40.71,-74.01,Subway Station,Manhattan,Battery Park City-Lower Manhattan,10038.0
1264,Transit Wireless,Harlem-148 St (3),40.82,-73.94,Subway Station,Manhattan,Central Harlem North-Polo Grounds,10039.0
1265,Transit Wireless,Inwood-207 St (A),40.87,-73.92,Subway Station,Manhattan,Marble Hill-Inwood,10034.0
1266,Transit Wireless,Jamaica-Van Wyck (E),40.7,-73.82,Subway Station,Queens,Kew Gardens,11418.0
1267,Transit Wireless,Longwood Av (6),40.82,-73.9,Subway Station,Bronx,Longwood,10455.0
1268,Transit Wireless,2 Av (F),40.72,-73.99,Subway Station,Manhattan,East Village,10003.0
1269,Transit Wireless,Norwood - 205 Street (D),40.87,-73.88,Subway Station,Bronx,Norwood,10467.0
1270,Transit Wireless,Bedford Park Blvd - Grand Concourse,40.87,-73.89,Subway Station,Bronx,Bedford Park-Fordham North,10458.0
1271,Transit Wireless,Kingbridge Road - Grand Concourse,40.87,-73.89,Subway Station,Bronx,Bedford Park-Fordham North,10458.0
1272,Transit Wireless,170th Street - Grand Concourse,40.84,-73.91,Subway Station,Bronx,East Concourse-Concourse Village,10456.0
1273,Transit Wireless,Hunts Point Avenue (6),40.82,-73.89,Subway Station,Bronx,Hunts Point,10459.0
1274,Transit Wireless,Lexington Ave,40.76,-73.97,Subway Station,Manhattan,Upper East Side-Carnegie Hill,10065.0
1275,Transit Wireless,Tremont Ave,40.85,-73.91,Subway Station,Bronx,Mount Hope,10457.0
1276,Transit Wireless,174th St,40.85,-73.91,Subway Station,Bronx,Mount Hope,10457.0
1277,Transit Wireless,161st St,40.83,-73.93,Subway Station,Bronx,West Concourse,10452.0
1278,Transit Wireless,Lexington Ave - 53rd St,40.76,-73.97,Subway Station,Manhattan,Turtle Bay-East Midtown,10022.0
1279,Transit Wireless,59th St,40.76,-73.97,Subway Station,Manhattan,Upper East Side-Carnegie Hill,10022.0
1280,Transit Wireless,51st St,40.76,-73.97,Subway Station,Manhattan,Turtle Bay-East Midtown,10022.0
1281,Transit Wireless,Fordham Rd,40.86,-73.9,Subway Station,Bronx,Bedford Park-Fordham North,10458.0
1282,Transit Wireless,"182-183 Sts (B,D)",40.86,-73.9,Subway Station,Bronx,Fordham South,10457.0
1283,Transit Wireless,Bedford Avenue (L),40.72,-73.96,Subway Station,Brooklyn,North Side-South Side,11211.0
1284,Transit Wireless,Graham Avenue (L),40.71,-73.94,Subway Station,Brooklyn,East Williamsburg,11211.0
1285,Transit Wireless,Greenpoint Avenue  (G),40.73,-73.95,Subway Station,Brooklyn,Greenpoint,11222.0
1286,Transit Wireless,Nassau Avenue (G),40.72,-73.95,Subway Station,Brooklyn,Greenpoint,11222.0
1287,Transit Wireless,"Prince St (N,R)",40.72,-74.0,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10012.0
1288,Transit Wireless,Christopher St-Sheridan Sq (1),40.73,-74.0,Subway Station,Manhattan,West Village,10014.0
1289,Transit Wireless,Houston St (1),40.73,-74.01,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10014.0
1290,Transit Wireless,"8 St-New York University (N,R)",40.73,-73.99,Subway Station,Manhattan,West Village,10003.0
1291,Transit Wireless,"Canal St (J,M,N,Q,R,Z,6)",40.72,-74.0,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10013.0
1292,Transit Wireless,"Canal St (J,M,N,Q,R,Z,6)",40.72,-74.0,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10013.0
1293,Transit Wireless,City Hall (R),40.71,-74.01,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10007.0
1294,Transit Wireless,"Bowery (J,M,Z)",40.72,-73.99,Subway Station,Manhattan,Chinatown,10002.0
1295,Transit Wireless,"Canal St (J,M,N,Q,R,Z,6)",40.72,-74.0,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10013.0
1296,Transit Wireless,3 Av (L),40.73,-73.99,Subway Station,Manhattan,Gramercy,10003.0
1297,Transit Wireless,1 Av (L),40.73,-73.98,Subway Station,Manhattan,East Village,10009.0
1298,Transit Wireless,"West 4 St (A,B,C,D,E,F)",40.73,-74.0,Subway Station,Manhattan,West Village,10014.0
1299,Transit Wireless,"Spring St (C,E)",40.73,-74.0,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10012.0
1300,Transit Wireless,"Canal St (A,C,E)",40.72,-74.01,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10013.0
1301,Transit Wireless,"Chambers St-WTC (A,C,E)/Park Pl (2,3)",40.71,-74.01,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10007.0
1302,Transit Wireless,World Trade Center,40.71,-74.01,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10007.0
1303,Transit Wireless,"Grand St (B,D)",40.72,-73.99,Subway Station,Manhattan,Chinatown,10002.0
1304,Transit Wireless,Canal St (1),40.72,-74.01,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10013.0
1305,Transit Wireless,Franklin St (1),40.72,-74.01,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10013.0
1306,Transit Wireless,"Chambers St (1,2,3)",40.72,-74.01,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10007.0
1307,Transit Wireless,Rector St (1),40.71,-74.01,Subway Station,Manhattan,Battery Park City-Lower Manhattan,10006.0
1308,Transit Wireless,"Chambers St-WTC (A,C,E)/Park Pl (2,3)",40.71,-74.01,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10007.0
1309,Transit Wireless,"Wall St (2,3)",40.71,-74.01,Subway Station,Manhattan,Battery Park City-Lower Manhattan,10005.0
1310,Transit Wireless,Spring St (6),40.72,-74.0,Subway Station,Manhattan,SoHo-TriBeCa-Civic Center-Little Italy,10012.0
1311,ALTICEUSA,Top center,40.83,-73.92,Outdoor,Bronx,West Concourse,10451.0
1312,ALTICEUSA,Left center,40.83,-73.92,Outdoor,Bronx,West Concourse,10451.0
1313,ALTICEUSA,right center,40.83,-73.92,Outdoor,Bronx,West Concourse,10451.0
1314,ALTICEUSA,bottom right of fountain,40.83,-73.92,Outdoor,Bronx,West Concourse,10451.0
1315,ALTICEUSA,bottom left  of fountain,40.83,-73.92,Outdoor,Bronx,West Concourse,10451.0
1316,SPECTRUM,155th St between 29th Ave and 32nd Ave,40.77,-73.81,Outdoor TWC Aerial,Queens,Murray Hill,11354.0
1317,SPECTRUM,32nd Ave between 155th and 156th St,40.77,-73.81,Outdoor TWC Aerial,Queens,Murray Hill,11354.0
1318,SPECTRUM,32nd Ave between 155th and 156th St,40.77,-73.81,Outdoor TWC Aerial,Queens,Murray Hill,11354.0
1319,SPECTRUM,32nd Ave between 155th and 156th St,40.77,-73.81,Outdoor TWC Aerial,Queens,Murray Hill,11358.0
1320,SPECTRUM,159th St between 29th Ave and 32nd Ave,40.77,-73.81,Outdoor TWC Aerial,Queens,Murray Hill,11354.0
1321,SPECTRUM,Back of library - Corner of 6th Ave by Jose Bonifacio de Andrada e Silva Monument,40.75,-73.98,Outdoor,Manhattan,Midtown-Midtown South,10018.0
1322,AT&T,Near Montague St and Brooklyn Queens Expressway,40.69,-74.0,Outdoor,Brooklyn,Brooklyn Heights-Cobble Hill,11201.0
1323,SPECTRUM,Back of library - 2nd St between 5th Ave and 6th Ave,40.75,-73.98,Outdoor,Manhattan,Midtown-Midtown South,10018.0
1324,SPECTRUM,Back of library - 40th St between 5th Ave and 6th Ave,40.75,-73.98,Outdoor,Manhattan,Midtown-Midtown South,10018.0
1325,SPECTRUM,Back of library - Corner of 6th Ave by 40th St,40.75,-73.98,Outdoor,Manhattan,Midtown-Midtown South,10018.0
1326,SPECTRUM,Front library off 5th Ave between 42nd St and 40th St,40.75,-73.98,Outdoor,Manhattan,Midtown-Midtown South,10018.0
1327,SPECTRUM,Court off Smith St between Carrol St and 1st Place,40.68,-74.0,Outdoor TWC Aerial,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,11231.0
1328,SPECTRUM,Court off Smith St between Carrol St and 1st Place,40.68,-74.0,Outdoor TWC Aerial,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,11231.0
1329,SPECTRUM,Park Perimeter,40.75,-73.82,Outdoor TWC Aerial,Queens,Queensboro Hill,11355.0
1330,SPECTRUM,Park Perimeter,40.75,-73.82,Outdoor TWC Aerial,Queens,Queensboro Hill,11355.0
1331,SPECTRUM,Park Perimeter,40.74,-73.82,Outdoor TWC Aerial,Queens,Queensboro Hill,11355.0
1332,SPECTRUM,Park Perimeter,40.74,-73.81,Outdoor TWC Aerial,Queens,park-cemetery-etc-Queens,11365.0
1333,Partner,Entire park,40.75,-73.98,Outdoor,Manhattan,Midtown-Midtown South,10018.0
1334,AT&T,Near Atlantic Ave and Brooklyn Queens Expressway,40.69,-74.0,Outdoor,Manhattan,park-cemetery-etc-Manhattan,11201.0
1335,SPECTRUM,Park Perimeter,40.75,-73.81,Outdoor TWC Aerial,Queens,park-cemetery-etc-Queens,11365.0
1336,SPECTRUM,Park Perimeter,40.74,-73.81,Outdoor TWC Aerial,Queens,Queensboro Hill,11355.0
1337,SPECTRUM,Park Perimeter,40.75,-73.82,Outdoor TWC Aerial,Queens,Queensboro Hill,11355.0
1338,SPECTRUM,Park Perimeter,40.74,-73.8,Outdoor TWC Aerial,Queens,park-cemetery-etc-Queens,11365.0
1339,SPECTRUM,Park Perimeter,40.74,-73.81,Outdoor TWC Aerial,Queens,Queensboro Hill,11365.0
1340,SPECTRUM,Park Perimeter,40.75,-73.8,Outdoor TWC Aerial,Queens,park-cemetery-etc-Queens,11365.0
1341,LinkNYC - Citybridge,545 Nostrand Avenue,40.68,-73.95,Outdoor Kiosk,Brooklyn,Crown Heights North,11216.0
1342,LinkNYC - Citybridge,304 5Th Avenue,40.67,-73.98,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1343,LinkNYC - Citybridge,445 5Th Avenue,40.67,-73.99,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1344,LinkNYC - Citybridge,462 5Th Avenue,40.67,-73.99,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1345,LinkNYC - Citybridge,500 5TH AVE,40.67,-73.99,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1346,LinkNYC - Citybridge,555 5TH AVE,40.67,-73.99,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1347,LinkNYC - Citybridge,426 5Th Avenue,40.67,-73.99,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1348,LinkNYC - Citybridge,168 5Th Ave,40.68,-73.98,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11217.0
1349,LinkNYC - Citybridge,270 5Th Ave,40.67,-73.98,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1350,LinkNYC - Citybridge,739 UNION STREET,40.68,-73.98,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1351,LinkNYC - Citybridge,162 PARK PLACE,40.68,-73.97,Outdoor Kiosk,Brooklyn,Prospect Heights,11217.0
1352,LinkNYC - Citybridge,321 Court Street,40.68,-74.0,Outdoor Kiosk,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,11231.0
1353,LinkNYC - Citybridge,333 Baltic Street,40.68,-73.99,Outdoor Kiosk,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
1354,LinkNYC - Citybridge,220 Smith Street,40.68,-73.99,Outdoor Kiosk,Brooklyn,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,11201.0
1355,LinkNYC - Citybridge,280 Smith Street,40.68,-73.99,Outdoor Kiosk,Brooklyn,Carroll Gardens-Columbia Street-Red Hook,11231.0
1356,LinkNYC - Citybridge,50 5th Avenue,40.68,-73.98,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11217.0
1357,LinkNYC - Citybridge,667 Warren Street,40.68,-73.98,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11217.0
1358,LinkNYC - Citybridge,110 5th Avenue,40.68,-73.98,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11217.0
1359,LinkNYC - Citybridge,615 Carroll Street,40.68,-73.98,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1360,LinkNYC - Citybridge,372 3rd St,40.67,-73.98,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1361,LinkNYC - Citybridge,337 5th Ave,40.67,-73.98,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1362,LinkNYC - Citybridge,482 5th Avenue,40.67,-73.99,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1363,LinkNYC - Citybridge,515 5th Avenue,40.67,-73.99,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1364,LinkNYC - Citybridge,258 14th Street,40.67,-73.99,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1365,LinkNYC - Citybridge,548 4th Ave,40.67,-73.99,Outdoor Kiosk,Brooklyn,Park Slope-Gowanus,11215.0
1366,LinkNYC - Citybridge,731 4 TH AVE,40.66,-74.0,Outdoor Kiosk,Brooklyn,Sunset Park West,11232.0
1367,LinkNYC - Citybridge,875 4 TH AVE,40.66,-74.0,Outdoor Kiosk,Brooklyn,Sunset Park West,11232.0
1368,Harlem,pole 40: 8avNWC124,40.81,-73.95,Outdoor,Manhattan,Central Harlem South,10027.0
1369,Harlem,Pole 42: 115w124,40.81,-73.95,Outdoor,Manhattan,Central Harlem South,10027.0
1370,Harlem,Pole 44 - 121NS2E7,40.81,-73.95,Outdoor,Manhattan,Central Harlem South,10027.0
1371,Harlem,Pole 48: 8avSEC126,40.81,-73.95,Outdoor,Manhattan,Central Harlem South,10027.0
1372,Harlem,Pole 49: 126NS2E8av,40.81,-73.95,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10027.0
1373,Harlem,Pole 50: 8avSEC127,40.81,-73.95,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10027.0
1374,Harlem,pole 51n - 131NWC5th,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10037.0
1375,Harlem,pole 52n madnwc126,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10035.0
1376,Harlem,pole 53 new 127NWCMad,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10035.0
1377,Harlem,pole 54: MavSEC128,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10035.0
1378,Harlem,pole 55n - 136NS2EACP,40.82,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10030.0
1379,Harlem,pole 56: MavNWC129,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10035.0
1380,Harlem,pole 57: 5avSEC128,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10035.0
1381,Harlem,Pole 60 - 129SS2ELe,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10027.0
1382,Harlem,Pole 61 - 130NS3E7,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10027.0
1383,Harlem,Pole 62 - 7avNWC130,40.81,-73.95,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10027.0
1384,Harlem,Pole 63 - 8avSEC130,40.81,-73.95,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10027.0
1385,Harlem,pole 64: 7avSEC131,40.81,-73.95,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10027.0
1386,Harlem,pole 65: 131NS1E7av,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10027.0
1387,Harlem,Pole 66 - LeWS1N131,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10027.0
1388,Harlem,pole 68: 8avWS2N131,40.81,-73.95,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10027.0
1389,Harlem,pole 69: 132NS2E8av,40.81,-73.95,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10027.0
1390,Harlem,pole 72: 132NS1E7av,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10027.0
1391,Harlem,Pole 73 - 132NS2ELe,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10037.0
1392,Harlem,Pole 74 - 5avSWC132,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10037.0
1393,Harlem,Pole 75 - 133NS2E8,40.82,-73.95,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10030.0
1394,Harlem,pole 76 - 7ASEC133,40.81,-73.94,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10027.0
1395,Harlem,pole 77 - 8avSEC134,40.82,-73.95,Outdoor,Manhattan,Central Harlem North-Polo Grounds,10030.0
