id,Type,Title,Country,Data Added,Release Year,Rating,Genre
782,Movie,Rock On!!,India,12/15/2019,2008.0,TV-14,"Dramas, International Movies, Music & Musicals"
783,Movie,Phullu,India,12/31/2019,2017.0,TV-14,"Dramas, Independent Movies, International Movies"
784,Movie,The Shaukeens,India,3/1/2018,2014.0,TV-MA,"Comedies, International Movies, Music & Musicals"
785,Movie,Parmanu: The Story of Pokhran,India,7/25/2018,2018.0,TV-14,"Dramas, International Movies"
786,Movie,The Zoya Factor,India,11/30/2019,2019.0,TV-14,"Comedies, Dramas, International Movies"
787,Movie,2 States,India,8/4/2018,2014.0,TV-PG,"Comedies, Dramas, International Movies"
788,Movie,Tikli and Laxmi Bomb,India,8/1/2018,2017.0,TV-MA,"Dramas, International Movies"
789,Movie,Tottaa Pataaka Item Maal,India,6/25/2019,2018.0,TV-MA,"Dramas, Independent Movies, International Movies"
790,Movie,Satrangi Re,India,3/15/2018,2012.0,TV-14,"Dramas, International Movies, Music & Musicals"
791,Movie,Mauli,India,7/17/2019,2018.0,TV-14,"Action & Adventure, Dramas, International Movies"
792,Movie,Jonaki,India,5/16/2019,2018.0,TV-14,"Dramas, Independent Movies, International Movies"
793,Movie,Secret Superstar,India,3/23/2018,2017.0,TV-14,"Dramas, International Movies, Music & Musicals"
794,Movie,Dark Chocolate (Bengali Version),India,12/15/2017,2016.0,TV-MA,"Dramas, International Movies, Thrillers"
795,Movie,John Day,India,12/31/2019,2013.0,TV-MA,"International Movies, Thrillers"
796,Movie,Hamid,India,5/15/2019,2018.0,TV-14,"Dramas, Independent Movies, International Movies"
797,Movie,B.A. Pass,India,6/7/2018,2013.0,NR,"Dramas, Independent Movies, International Movies"
798,Movie,Phir Se,India,1/15/2018,2015.0,TV-14,"International Movies, Romantic Movies"
799,Movie,Encounter: The Killing,India,12/31/2019,2002.0,TV-14,"Dramas, Independent Movies, International Movies"
800,Movie,Eeda,India,9/15/2018,2018.0,TV-14,"Dramas, International Movies, Romantic Movies"
801,Movie,Pizza,India,10/1/2018,2014.0,TV-14,"Horror Movies, International Movies, Thrillers"
802,Movie,Bandie,India,11/1/2017,1978.0,TV-14,"Action & Adventure, Dramas, International Movies"
803,Movie,Mahabharat,India,8/1/2018,2013.0,TV-14,"Action & Adventure, Dramas, International Movies"
804,Movie,CIA: Comrade in America,India,5/1/2018,2017.0,TV-14,"Action & Adventure, Dramas, International Movies"
805,Movie,Hridaynath,India,1/1/2018,2012.0,TV-14,"Dramas, International Movies"
806,Movie,Stree,India,6/7/2019,2018.0,TV-MA,"Comedies, Horror Movies, Independent Movies"
807,Movie,Jora 10 Numbaria,India,1/1/2018,2017.0,TV-MA,"Action & Adventure, International Movies"
808,Movie,Happy Go Lucky,India,10/1/2018,2014.0,TV-14,"Comedies, International Movies, Music & Musicals"
809,Movie,Shubh Aarambh,India,3/1/2018,2017.0,TV-PG,"Dramas, International Movies, Romantic Movies"
810,Movie,Road to Sangam,India,12/31/2019,2010.0,TV-14,"Dramas, Independent Movies, International Movies"
811,Movie,Running Shaadi,India,4/30/2018,2017.0,TV-14,"Comedies, International Movies, Romantic Movies"
812,Movie,Nasha,India,10/1/2018,2013.0,TV-MA,"Dramas, International Movies, Romantic Movies"
813,Movie,Shortcut Safari,India,4/15/2019,2016.0,TV-PG,"Action & Adventure, Comedies, Dramas"
814,Movie,Red Oleanders Raktokarobi,India,9/15/2018,2017.0,TV-14,"Dramas, International Movies"
815,Movie,Haani,India,10/1/2018,2013.0,TV-14,"Dramas, International Movies, Music & Musicals"
816,Movie,Motor Mitraan Di,India,10/1/2018,2016.0,TV-14,"Comedies, International Movies"
817,Movie,Gaddar: the Traitor,India,11/1/2018,2015.0,TV-MA,"Dramas, International Movies, Thrillers"
818,Movie,Paheli,India,4/1/2018,2005.0,TV-PG,"Dramas, International Movies, Romantic Movies"
819,Movie,Manusangada,India,2/2/2019,2017.0,TV-14,"Dramas, Independent Movies, International Movies"
820,Movie,Love Per Square Foot,India,2/14/2018,2018.0,TV-14,"Comedies, International Movies, Romantic Movies"
821,Movie,Metro,India,4/1/2018,2016.0,TV-14,"Dramas, International Movies, Thrillers"
822,Movie,Mumbai Matinee,India,4/15/2019,2003.0,TV-14,"Comedies, International Movies, Romantic Movies"
823,Movie,Gour Hari Dastaan: The Freedom File,India,10/15/2017,2015.0,TV-14,"Dramas, Independent Movies, International Movies"
824,Movie,Ready,India,10/22/2017,2011.0,TV-PG,"Comedies, International Movies, Romantic Movies"
825,Movie,Mubarakan,India,11/5/2017,2017.0,PG-13,"Comedies, Dramas, International Movies"
826,Movie,No Entry,India,3/1/2018,2005.0,TV-PG,"Comedies, International Movies"
827,Movie,Thank You,India,8/2/2018,2011.0,TV-14,"Comedies, International Movies, Romantic Movies"
828,Movie,Deewangee,India,1/3/2020,2002.0,TV-MA,"International Movies, Thrillers"
829,Movie,Meghnadbodh Rohoshyo,India,10/15/2018,2017.0,TV-14,"Dramas, International Movies"
830,Movie,Singh Saab the Great,India,7/15/2017,2013.0,TV-14,"Action & Adventure, Dramas, International Movies"
831,Movie,Minnaminugu the FireFly,India,8/1/2018,2017.0,TV-PG,"Dramas, International Movies"
832,Movie,Kucch To Hai,India,5/15/2019,2003.0,TV-14,"Dramas, International Movies, Thrillers"
833,Movie,90 ML,India,8/13/2019,2019.0,TV-14,"Comedies, International Movies, Music & Musicals"
834,Movie,Azhar,India,4/12/2019,2016.0,TV-PG,"Dramas, International Movies, Sports Movies"
835,Movie,Waiting,India,5/1/2018,2015.0,TV-14,"Dramas, International Movies"
836,Movie,Article 15,India,9/6/2019,2019.0,TV-MA,"Dramas, International Movies, Thrillers"
837,TV Show,Stories by Rabindranath Tagore,India,7/5/2018,2015.0,TV-14,"International TV Shows, TV Dramas"
838,Movie,Jagga Jasoos,India,10/1/2018,2017.0,TV-14,"Action & Adventure, Comedies, International Movies"
839,Movie,Barfi!,India,11/1/2018,2012.0,TV-PG,"Comedies, Dramas, International Movies"
840,Movie,Life in a ... Metro,India,11/1/2018,2007.0,TV-14,"Dramas, International Movies, Music & Musicals"
841,Movie,Dev.D,India,10/1/2018,2009.0,TV-MA,"Dramas, International Movies, Romantic Movies"
842,Movie,Ghost Stories,India,1/1/2020,2020.0,TV-MA,"Horror Movies, International Movies, Thrillers"
843,Movie,Chicken Kokkachi,India,7/1/2018,2017.0,TV-14,"Comedies, International Movies"
844,Movie,Peepli Live,India,12/8/2017,2010.0,TV-14,"Comedies, Dramas, Independent Movies"
845,Movie,Shootout at Lokhandwala,India,5/15/2019,2007.0,UR,"Action & Adventure, Dramas, International Movies"
846,Movie,Mission Istaanbul: Darr Ke Aagey Jeet Hai,India,5/16/2019,2008.0,TV-MA,"Action & Adventure, International Movies, Music & Musicals"
847,Movie,Sthaniya Sambaad,India,3/15/2018,2010.0,TV-14,"Dramas, International Movies"
848,Movie,Guna 369,India,11/15/2019,2019.0,TV-MA,"Action & Adventure, Dramas, International Movies"
849,Movie,Arjun: The Warrior Prince,India,11/1/2018,2011.0,TV-14,"Action & Adventure, Dramas, International Movies"
850,Movie,Kanavu Variyam,India,6/15/2017,2017.0,TV-PG,"Comedies, Dramas, International Movies"
851,Movie,Nibunan,India,5/1/2018,2017.0,TV-14,"Action & Adventure, Dramas, International Movies"
852,Movie,Firebrand,India,2/22/2019,2019.0,TV-MA,"Dramas, International Movies"
853,Movie,Welcome 2 Karachi,India,3/1/2018,2015.0,TV-MA,"Comedies, International Movies"
854,Movie,Rivaaz,India,11/1/2017,2011.0,TV-MA,"Dramas, Independent Movies, International Movies"
855,Movie,Veerey Ki Wedding,India,12/31/2019,2018.0,TV-14,"Comedies, Dramas, International Movies"
856,Movie,Lagaan,India,12/8/2017,2001.0,PG,"Dramas, International Movies, Music & Musicals"
857,Movie,Swades,India,3/1/2018,2004.0,TV-PG,"Dramas, International Movies"
858,Movie,Mohenjo Daro,India,8/2/2018,2016.0,TV-14,"Action & Adventure, Dramas, International Movies"
859,Movie,What's Your Raashee?,India,8/15/2018,2009.0,TV-PG,"Comedies, International Movies, Music & Musicals"
860,Movie,Jodhaa Akbar,India,10/1/2018,2008.0,TV-14,"Action & Adventure, Dramas, International Movies"
861,Movie,Bareilly Ki Barfi,India,8/21/2018,2017.0,TV-PG,"Comedies, Dramas, International Movies"
862,Movie,​Mayurakshi,India,9/15/2018,2017.0,TV-14,"Dramas, International Movies"
863,Movie,Rukh,India,4/1/2018,2017.0,TV-MA,"Dramas, Independent Movies, International Movies"
864,Movie,Judge Singh LLB,India,10/1/2018,2015.0,TV-14,"Comedies, Dramas, International Movies"
865,Movie,Mersal,India,8/21/2018,2017.0,TV-14,"Action & Adventure, Dramas, International Movies"
866,Movie,Morya,India,2/15/2018,2011.0,TV-14,"Dramas, International Movies"
867,Movie,Zenda,India,2/15/2018,2009.0,TV-14,"Dramas, International Movies"
868,Movie,Anarkali of Aarah,India,8/1/2017,2017.0,TV-MA,"Dramas, Independent Movies, International Movies"
869,Movie,Wake Up Sid,India,10/1/2018,2009.0,TV-14,"Comedies, International Movies, Romantic Movies"
870,Movie,Horror Story,India,4/12/2019,2013.0,TV-MA,"Horror Movies, International Movies"
871,Movie,Phir Bhi Dil Hai Hindustani,India,4/1/2018,2000.0,TV-PG,"Comedies, Dramas, International Movies"
872,Movie,Chalte Chalte,India,7/1/2018,2003.0,TV-PG,"Dramas, International Movies, Romantic Movies"
873,Movie,Kismat Konnection,India,10/1/2018,2008.0,TV-PG,"Comedies, International Movies, Music & Musicals"
874,Movie,Grandmaster,India,11/1/2018,2012.0,TV-14,"International Movies, Thrillers"
875,Movie,Oh! Baby,India,9/14/2019,2019.0,TV-14,"Comedies, International Movies, Music & Musicals"
876,Movie,Oh! Baby (Malayalam),India,9/25/2019,2019.0,TV-14,"Comedies, International Movies, Music & Musicals"
877,Movie,Oh! Baby (Tamil),India,9/25/2019,2019.0,TV-14,"Comedies, International Movies, Music & Musicals"
878,Movie,Lechmi,India,8/1/2018,2017.0,TV-14,"Comedies, Horror Movies, International Movies"
879,Movie,Manje Bistre,India,10/1/2018,2017.0,TV-PG,"Comedies, Dramas, International Movies"
880,Movie,Sadma,India,12/31/2019,1983.0,TV-14,"Dramas, International Movies, Romantic Movies"
881,Movie,Evvarikee Cheppoddu,India,11/27/2019,2019.0,TV-14,"Comedies, International Movies, Romantic Movies"
882,Movie,Rajnigandha,India,12/31/2019,1974.0,TV-PG,"Comedies, Dramas, Independent Movies"
883,Movie,Swami,India,12/31/2019,1977.0,TV-PG,"Dramas, Independent Movies, International Movies"
884,Movie,Solo,India,3/1/2018,2017.0,TV-14,"Dramas, International Movies"
885,Movie,Wazir,India,8/1/2019,2016.0,TV-MA,"Dramas, International Movies, Thrillers"
886,Movie,Papa the Great,India,12/8/2017,2000.0,TV-PG,"Comedies, Dramas, International Movies"
887,Movie,6-5=2,India,11/1/2017,2014.0,TV-MA,"Horror Movies, International Movies, Thrillers"
888,Movie,Ragini MMS 2,India,5/31/2019,2014.0,TV-MA,"Horror Movies, International Movies"
889,Movie,Melle,India,8/1/2018,2017.0,TV-PG,"Dramas, International Movies, Romantic Movies"
890,Movie,Aisa Yeh Jahaan,India,10/15/2017,2015.0,TV-14,"Dramas, Independent Movies, International Movies"
891,Movie,Tope: The Bait,India,3/1/2018,2016.0,TV-14,"Dramas, Independent Movies, International Movies"
892,TV Show,The Calling,India,4/1/2019,2018.0,TV-MA,"International TV Shows, Reality TV"
893,Movie,Kacche Dhaagey,India,11/1/2017,2016.0,TV-14,"Dramas, International Movies, Romantic Movies"
894,Movie,"Main, Meri Patni Aur Woh",India,10/1/2018,2005.0,TV-14,"Comedies, International Movies, Romantic Movies"
895,Movie,Don,India,12/31/2019,1978.0,TV-14,"Action & Adventure, Classic Movies, Dramas"
896,Movie,Zed Plus,India,12/31/2019,2014.0,TV-MA,"Comedies, Dramas, International Movies"
897,Movie,Daagdi Chaawl,India,2/15/2018,2015.0,TV-14,"Action & Adventure, Dramas, International Movies"
898,Movie,Aajcha Divas Majha,India,1/1/2018,2013.0,TV-PG,"Comedies, Dramas, International Movies"
899,Movie,Kay Dyache Bola,India,1/1/2018,2005.0,TV-14,"Comedies, Dramas, International Movies"
900,Movie,Tukaram,India,2/15/2018,2012.0,TV-PG,"Dramas, Faith & Spirituality, International Movies"
901,Movie,Paathi,India,7/1/2018,2017.0,TV-MA,"Dramas, International Movies"
902,Movie,Teen Aur Aadha,India,4/29/2019,2018.0,TV-MA,"Dramas, Independent Movies, International Movies"
903,Movie,Krutant,India,6/2/2019,2019.0,TV-14,"Dramas, International Movies"
904,Movie,Haseena Maan Jaayegi,India,3/1/2018,1999.0,TV-PG,"Action & Adventure, Comedies, Dramas"
905,Movie,Judwaa 2,India,3/1/2018,2017.0,TV-14,"Action & Adventure, Comedies, International Movies"
906,Movie,Kyo Kii... Main Jhuth Nahin Bolta,India,5/16/2019,2001.0,TV-PG,"Comedies, International Movies, Sci-Fi & Fantasy"
907,Movie,Chal Mere Bhai,India,12/31/2019,2000.0,TV-14,"Comedies, International Movies, Romantic Movies"
908,Movie,Judwaa,India,12/31/2019,1997.0,TV-14,"Comedies, International Movies, Romantic Movies"
909,Movie,Maine Pyaar Kyun Kiya,India,12/31/2019,2005.0,TV-14,"Comedies, International Movies, Music & Musicals"
910,Movie,Mujhse Shaadi Karogi,India,12/31/2019,2004.0,TV-PG,"Comedies, International Movies, Romantic Movies"
911,Movie,Macchli Jal Ki Rani Hai,India,10/15/2017,2014.0,TV-MA,"Horror Movies, International Movies"
912,Movie,Bathinda Express,India,10/1/2018,2016.0,TV-14,"Dramas, International Movies, Sports Movies"
913,Movie,Martyrs of Marriage,India,3/15/2018,2016.0,TV-14,"Documentaries, International Movies"
914,Movie,Do Paise Ki Dhoop Chaar Aane Ki Baarish,India,9/22/2019,2009.0,TV-14,"Dramas, Independent Movies, International Movies"
915,Movie,Rise of the Zombie,India,12/15/2017,2013.0,TV-MA,"Horror Movies, International Movies"
916,Movie,Ajji,India,5/1/2018,2017.0,TV-MA,"Dramas, International Movies"
917,Movie,Power Paandi,India,12/1/2018,2017.0,TV-14,"Dramas, International Movies"
918,Movie,Bewafaa,India,7/21/2019,2005.0,TV-PG,"Dramas, International Movies, Romantic Movies"
919,TV Show,Th Eena Meena Deeka Chase Comedy Show,India,3/31/2018,2015.0,TV-Y7,"Kids' TV, TV Comedies"
920,Movie,Kalki,India,3/1/2018,2017.0,TV-14,"Dramas, Independent Movies, International Movies"
921,Movie,Shanghai,India,3/1/2018,2012.0,TV-14,"Dramas, Independent Movies, International Movies"
922,Movie,Khosla Ka Ghosla,India,8/2/2018,2006.0,TV-14,"Comedies, Dramas, International Movies"
923,Movie,Oye Lucky! Lucky Oye!,India,11/1/2018,2008.0,TV-14,"Comedies, Dramas, International Movies"
924,Movie,"LSD: Love, Sex Aur Dhokha",India,5/16/2019,2010.0,TV-MA,"Dramas, Independent Movies, International Movies"
925,Movie,Paulettante Veedu,India,7/1/2018,2016.0,TV-14,"Dramas, International Movies"
926,Movie,Dum,India,3/1/2018,2003.0,TV-14,"Action & Adventure, Dramas, International Movies"
927,Movie,Main Hoon Na,India,4/1/2018,2004.0,TV-14,"Action & Adventure, Comedies, Dramas"
928,Movie,Om Shanti Om,India,4/1/2018,2007.0,TV-14,"Comedies, Dramas, International Movies"
929,Movie,Tees Maar Khan,India,8/2/2018,2010.0,TV-PG,"Comedies, International Movies, Music & Musicals"
930,Movie,War Chhod Na Yaar,India,3/2/2019,2013.0,TV-14,"Comedies, Dramas, International Movies"
931,Movie,Dil Chahta Hai,India,12/15/2019,2001.0,TV-14,"Comedies, Dramas, International Movies"
932,Movie,Don,India,12/15/2019,2006.0,TV-MA,"Action & Adventure, International Movies"
933,Movie,Lakshya,India,12/15/2019,2004.0,TV-14,"Action & Adventure, Dramas, International Movies"
934,Movie,Aditi Mittal: Things They Wouldn't Let Me Say,India,7/18/2017,2017.0,TV-MA,Stand-Up Comedy
935,Movie,Pandigai,India,1/15/2019,2017.0,TV-14,"Action & Adventure, Dramas, International Movies"
936,Movie,Pareeth Pandaari,India,7/1/2018,2017.0,TV-PG,"Dramas, Independent Movies, International Movies"
937,Movie,Sarivar Sari,India,2/15/2018,2005.0,TV-14,"Dramas, International Movies"
938,Movie,The Silence,India,3/1/2018,2017.0,TV-MA,"Dramas, International Movies"
939,Movie,The Silence,India,3/1/2018,2015.0,TV-MA,"Dramas, International Movies"
940,Movie,Pimpal,India,11/15/2018,2017.0,TV-PG,"Dramas, Independent Movies, International Movies"
941,Movie,Bioscope,India,8/15/2018,2015.0,TV-14,"Dramas, International Movies, LGBTQ Movies"
942,Movie,Vitti Dandu,India,7/15/2017,2014.0,TV-14,"Dramas, International Movies"
943,Movie,Ayana,India,2/15/2019,2017.0,TV-14,"Dramas, International Movies"
944,Movie,Sigaram Thodu,India,11/1/2018,2014.0,TV-14,"Dramas, International Movies, Thrillers"
945,Movie,Baazaar,India,1/13/2019,2018.0,TV-14,"Dramas, International Movies"
946,Movie,Liar's Dice,India,7/1/2017,2013.0,TV-MA,"Dramas, Independent Movies, International Movies"
947,Movie,Ranbhool,India,3/15/2018,2010.0,TV-MA,"Horror Movies, International Movies, Thrillers"
948,Movie,Jal,India,10/15/2017,2013.0,TV-14,"Dramas, Independent Movies, International Movies"
949,Movie,Koshish,India,12/31/2019,1972.0,TV-14,"International Movies, Romantic Movies"
950,Movie,Shararat,India,3/1/2018,2002.0,TV-PG,"Comedies, International Movies, Music & Musicals"
951,Movie,Do Dooni Chaar,India,11/1/2018,2010.0,TV-PG,"Comedies, International Movies"
952,Movie,Neevevaro,India,2/15/2019,2018.0,TV-14,"Dramas, International Movies, Romantic Movies"
953,Movie,Eh Janam Tumhare Lekhe,India,12/1/2017,2015.0,TV-14,"Dramas, International Movies"
954,Movie,Chaar Sahibzaade,India,11/1/2018,2014.0,TV-PG,"Dramas, Faith & Spirituality, International Movies"
955,Movie,Bawarchi,India,12/31/2019,1972.0,TV-PG,"Classic Movies, Comedies, Dramas"
956,Movie,Chupke Chupke,India,12/31/2019,1975.0,TV-PG,"Classic Movies, Comedies, International Movies"
957,Movie,Gol Maal,India,12/31/2019,1979.0,TV-PG,"Classic Movies, Comedies, International Movies"
958,Movie,Khubsoorat,India,12/31/2019,1980.0,TV-PG,"Classic Movies, Comedies, Dramas"
959,Movie,Jab Harry Met Sejal,India,12/2/2017,2017.0,TV-14,"Comedies, International Movies, Romantic Movies"
960,Movie,Socha Na Tha,India,7/1/2018,2005.0,TV-PG,"Comedies, International Movies, Romantic Movies"
961,Movie,Highway,India,8/2/2018,2014.0,TV-14,"Action & Adventure, Dramas, International Movies"
962,Movie,Tamasha,India,8/2/2018,2015.0,TV-PG,"Dramas, International Movies, Romantic Movies"
963,Movie,Grand Masti,India,3/1/2018,2013.0,TV-MA,"Comedies, International Movies, Music & Musicals"
964,Movie,Super Nani,India,3/1/2018,2014.0,TV-PG,"Comedies, Dramas, International Movies"
965,Movie,Dhamaal,India,12/31/2019,2007.0,TV-14,"Action & Adventure, Comedies, International Movies"
966,Movie,Aagey Se Right,India,11/1/2018,2009.0,TV-MA,"Comedies, International Movies, Music & Musicals"
967,Movie,Bilu Rakkhosh,India,3/15/2018,2017.0,TV-14,"Dramas, International Movies"
968,Movie,A Scandall,India,10/15/2017,2016.0,TV-MA,"International Movies, Thrillers"
969,Movie,Soni,India,1/18/2019,2018.0,TV-MA,"Dramas, Independent Movies, International Movies"
970,Movie,Qismat,India,12/1/2019,2018.0,TV-PG,"Dramas, International Movies, Romantic Movies"
971,Movie,Needhi Singh,India,10/1/2018,2016.0,TV-MA,"Action & Adventure, Dramas, International Movies"
972,Movie,Bhouri,India,12/1/2017,2017.0,TV-14,"Dramas, Independent Movies, International Movies"
973,Movie,One Night Stand,India,10/15/2017,2016.0,TV-MA,"Dramas, International Movies, Music & Musicals"
974,Movie,Love and Shukla,India,9/1/2018,2017.0,TV-MA,"Dramas, Independent Movies, International Movies"
975,Movie,Ma Chu Ka,India,7/1/2018,2017.0,TV-14,"International Movies, Thrillers"
976,Movie,Run,India,3/1/2018,2004.0,TV-14,"Action & Adventure, International Movies, Music & Musicals"
